,mbid,Song,Artist,Album,Date,Year,Month,User
0,325b18da-a192-4ddb-b1cd-f2bf64f06376,go with u,BAYNK,Someone's EP II,2022-11-30 00:27:00,2022,11,wuhuspringfield
1,,Bitter,FLETCHER,Bitter,2022-11-30 00:24:00,2022,11,wuhuspringfield
2,,All in My Feelings - BAYNK Remix,Harloe,All in My Feelings (Remixes),2022-11-30 00:20:00,2022,11,wuhuspringfield
3,,All in My Feelings - BAYNK Remix,Harloe,All in My Feelings (Remixes),2022-11-29 23:04:00,2022,11,wuhuspringfield
4,,Hamza Allah,willro,BUNGUS,2022-11-29 23:01:00,2022,11,wuhuspringfield
5,1228a7a0-30b4-47e7-ab1d-54e32b639015,Home,Edward Sharpe & The Magnetic Zeros,Up From Below,2022-11-29 21:53:00,2022,11,wuhuspringfield
6,,Coming Off (w/ Brevin Kim),Phazzze,Coming Off (w/ Brevin Kim),2022-11-29 21:50:00,2022,11,wuhuspringfield
7,,OCD,Eryn Martin,OCD,2022-11-29 21:13:00,2022,11,wuhuspringfield
8,,Pain,Wilhelm,Pain,2022-11-29 21:11:00,2022,11,wuhuspringfield
9,,Coming Off (w/ Brevin Kim),Phazzze,Coming Off (w/ Brevin Kim),2022-11-29 21:08:00,2022,11,wuhuspringfield
10,,Wildflowers,Haiva ru,Bloom Baby Bloom,2022-11-29 21:06:00,2022,11,wuhuspringfield
11,368fe24c-14df-4850-a61e-a6ef58db0102,Stories,Refs,Stories,2022-11-29 21:02:00,2022,11,wuhuspringfield
12,,From Me,Night Cap,From Me,2022-11-29 20:59:00,2022,11,wuhuspringfield
13,,I Think I'm in Tokyo,Dog Orchestra,I Think I'm in Tokyo,2022-11-29 20:55:00,2022,11,wuhuspringfield
14,,Honey,Super Duper,Honey,2022-11-29 20:52:00,2022,11,wuhuspringfield
15,,Out In The Dark,Nel,Out In The Dark,2022-11-29 20:47:00,2022,11,wuhuspringfield
16,,Yearbook (feat. Instupendo & Harry Teardrop),James Ivy,Yearbook (feat. Instupendo & Harry Teardrop),2022-11-29 20:44:00,2022,11,wuhuspringfield
17,,ACOUSCOUS,emawk,ACOUSCOUS,2022-11-29 20:40:00,2022,11,wuhuspringfield
18,,Dreamlord,Emo Fruits,Hotel 7,2022-11-29 20:36:00,2022,11,wuhuspringfield
19,,Falling Asleep,Harpsichord Canvas,Falling Asleep,2022-11-29 20:31:00,2022,11,wuhuspringfield
20,,Neighbourhood Blues,Kerri,Neighbourhood Blues,2022-11-29 20:29:00,2022,11,wuhuspringfield
21,,We Could Be,Zak Leever,We Could Be,2022-11-29 20:25:00,2022,11,wuhuspringfield
22,e55c581f-be50-42aa-9c5e-0789fe908eeb,Going to the Sun,bjéar,Going to the Sun,2022-11-29 20:21:00,2022,11,wuhuspringfield
23,edd53d7b-0b8b-453a-a0e4-bc00a770800f,Surface Tension,Genevieve Stokes,Swimming Lessons,2022-11-29 20:17:00,2022,11,wuhuspringfield
24,,Pinz,Zeonus,Z On Meds,2022-11-29 20:13:00,2022,11,wuhuspringfield
25,fdfb128c-28bc-4a35-81d9-0e6b7b10f29c,Mercury,Mind Bath,Baby You Can Free Your Mind,2022-11-29 20:12:00,2022,11,wuhuspringfield
26,,The Best Moment,J'San,The Best Moment,2022-11-29 15:55:00,2022,11,wuhuspringfield
27,,wubby7,willro,BUNGUS,2022-11-29 15:47:00,2022,11,wuhuspringfield
28,,catJAM,willro,BUNGUS,2022-11-29 15:45:00,2022,11,wuhuspringfield
29,,catJAM,willro,BUNGUS,2022-11-29 14:22:00,2022,11,wuhuspringfield
30,,cool guys,willro,BUNGUS,2022-11-29 13:32:00,2022,11,wuhuspringfield
31,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-28 22:56:00,2022,11,wuhuspringfield
32,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-28 22:50:00,2022,11,wuhuspringfield
33,,Own Cloud,Kyson,Lucky Notes,2022-11-28 22:48:00,2022,11,wuhuspringfield
34,,Intro,Ford.,GOOD COMPANY,2022-11-28 22:46:00,2022,11,wuhuspringfield
35,2742c777-a02b-4638-9b24-2afd67602cd9,Let Me Alone,Moow,I can't tell you how much it hurts,2022-11-28 22:44:00,2022,11,wuhuspringfield
36,,Stop Thinking (feat. Lights),Seven Lions,Stop Thinking (feat. Lights),2022-11-28 22:39:00,2022,11,wuhuspringfield
37,545c7ee2-7638-4146-8ba7-6c5746c8e834,Locked Away (feat. Adam Levine),Rock City,Locked Away (feat. Adam Levine),2022-11-28 22:34:00,2022,11,wuhuspringfield
38,,Coming Off (w/ Brevin Kim),Phazzze,Coming Off (w/ Brevin Kim),2022-11-28 22:30:00,2022,11,wuhuspringfield
39,025bce66-f0bf-49ad-b234-fdea98b08ab4,Deep in a Dream of You,Joey Pecoraro,Deep in a Dream of You,2022-11-28 22:30:00,2022,11,wuhuspringfield
40,92c1660a-d0ae-4867-868e-876f12a7be5d,Lovely,Joey Pecoraro,Lovely,2022-11-28 20:57:00,2022,11,wuhuspringfield
41,257b6a0a-9d31-4710-86c0-67cf34c0793e,Tired Boy,Joey Pecoraro,Tired Boy,2022-11-28 20:53:00,2022,11,wuhuspringfield
42,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-28 20:48:00,2022,11,wuhuspringfield
43,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-28 20:43:00,2022,11,wuhuspringfield
44,,Own Cloud,Kyson,Lucky Notes,2022-11-28 20:41:00,2022,11,wuhuspringfield
45,,Intro,Ford.,GOOD COMPANY,2022-11-28 20:04:00,2022,11,wuhuspringfield
46,2742c777-a02b-4638-9b24-2afd67602cd9,Let Me Alone,Moow,I can't tell you how much it hurts,2022-11-28 20:03:00,2022,11,wuhuspringfield
47,9c2757d5-6239-4c61-a191-60276a6e3234,Already Gone,Sleeping at Last,"Covers, Vol. 2",2022-11-28 20:00:00,2022,11,wuhuspringfield
48,,Stop Thinking (feat. Lights),Seven Lions,Stop Thinking (feat. Lights),2022-11-28 19:56:00,2022,11,wuhuspringfield
49,,Float,Bear Grillz,Float,2022-11-28 18:49:00,2022,11,wuhuspringfield
50,,Anti-Hero - Acoustic Version,Taylor Swift,Anti-Hero (Acoustic Version),2022-11-27 15:53:00,2022,11,wuhuspringfield
51,,Own Cloud,Kyson,Lucky Notes,2022-11-27 01:11:00,2022,11,wuhuspringfield
52,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-27 01:05:00,2022,11,wuhuspringfield
53,,Intro,Ford.,GOOD COMPANY,2022-11-27 01:02:00,2022,11,wuhuspringfield
54,095dde4c-31ab-4b1a-afd6-285995d8a62b,666 ʇ,Bon Iver,"22, a Million",2022-11-26 23:33:00,2022,11,wuhuspringfield
55,095dde4c-31ab-4b1a-afd6-285995d8a62b,666 ʇ,Bon Iver,"22, a Million",2022-11-26 22:46:00,2022,11,wuhuspringfield
56,21ba6df4-1777-466f-b73f-dba00624a1d3,Empire State of Mind,JAY-Z,The Blueprint 3,2022-11-26 20:07:00,2022,11,wuhuspringfield
57,75eb072e-5b4e-3e08-8c75-517e1ea86b1a,An Idea for a Movie,The Vandals,"Hitler Bad, Vandals Good",2022-11-26 18:38:00,2022,11,wuhuspringfield
58,8f35837b-4a3c-4dc0-bc56-bcfe068be72f,Pay No Mind,Hanni El Khatib,Head In The Dirt,2022-11-26 18:35:00,2022,11,wuhuspringfield
59,029edaf0-b585-3215-adae-ce357e95b4af,We Are 138,Misfits,Collection 2,2022-11-26 18:33:00,2022,11,wuhuspringfield
60,39918fdb-e508-33b5-8a07-0c0a95eb83c5,Skate or Die,Teenage Bottlerocket,They Came From the Shadows,2022-11-26 18:31:00,2022,11,wuhuspringfield
61,,All My Friends,Camaros,Ladies?,2022-11-26 18:29:00,2022,11,wuhuspringfield
62,3eb527ff-5ef0-4fbc-a6cd-91c8050d39a9,Overdrive,American Sharks,American Sharks,2022-11-26 18:27:00,2022,11,wuhuspringfield
63,,Cheesecake,A Ghost Named Nico,Cheesecake,2022-11-26 18:24:00,2022,11,wuhuspringfield
64,227b58e2-80cf-4360-b753-58372245f7af,Cheesecake,Camaros,Romantique,2022-11-26 18:19:00,2022,11,wuhuspringfield
65,,Cheesecake,Ian Post,Magnetism,2022-11-26 18:16:00,2022,11,wuhuspringfield
66,,Cheesecake,Highway,The Way,2022-11-26 18:14:00,2022,11,wuhuspringfield
67,,Cheesecake,Billy Marchiafava,Cheesecake,2022-11-26 18:12:00,2022,11,wuhuspringfield
68,,Cheesecake,Louis Armstrong,Louis,2022-11-26 18:09:00,2022,11,wuhuspringfield
69,11716f81-01f9-4724-9824-fb3b86251c85,29 #Strafford APTS,Bon Iver,"22, a Million",2022-11-26 18:05:00,2022,11,wuhuspringfield
70,,33 “GOD”,Bon Iver,"22, a Million",2022-11-26 18:01:00,2022,11,wuhuspringfield
71,1b8fceb1-41ce-4bdf-8078-5f683833dd6c,22 (OVER S∞∞N),Bon Iver,"22, a Million",2022-11-26 17:56:00,2022,11,wuhuspringfield
72,095dde4c-31ab-4b1a-afd6-285995d8a62b,666 ʇ,Bon Iver,"22, a Million",2022-11-26 15:20:00,2022,11,wuhuspringfield
73,876d409c-7abb-4d7b-9fdf-200c1d114173,715 - CR∑∑KS,Bon Iver,"22, a Million",2022-11-26 15:17:00,2022,11,wuhuspringfield
74,,Teenage Dirtbag,Wheatus,"Songs from Dawson's Creek, Vol. II",2022-11-26 15:13:00,2022,11,wuhuspringfield
75,0802b190-e24b-48f4-9536-189f8b4533da,Outro,M83,"Hurry Up, We're Dreaming",2022-11-26 15:09:00,2022,11,wuhuspringfield
76,e83bc6ba-eff9-412c-8c11-5153672f25e7,Midnight City,M83,"Hurry Up, We're Dreaming",2022-11-26 15:05:00,2022,11,wuhuspringfield
77,b27ae7ed-6a27-4dd0-876c-5f501c880e6f,Dreamland,Glass Animals,Dreamland (+ Bonus Levels),2022-11-26 15:01:00,2022,11,wuhuspringfield
78,134693ab-b197-43d4-8885-8ccae8dc8305,Strangers,Mt. Joy,Rearrange Us,2022-11-26 14:58:00,2022,11,wuhuspringfield
79,20e218e3-ead9-424e-8132-a0a6cabe1f14,Lydia (Please Make It Better),Fred again..,Actual Life (April 14 - December 17 2020),2022-11-26 14:55:00,2022,11,wuhuspringfield
80,a0e32e3e-26f9-463e-a591-990ad207c764,Victoria's Secret,Jax,Victoria’s Secret,2022-11-26 14:52:00,2022,11,wuhuspringfield
81,3fbee2da-e664-48b4-a419-16c102c1e9e7,She's Lookin' for Me,Kid Cudi,Entergalactic,2022-11-26 14:48:00,2022,11,wuhuspringfield
82,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-11-26 14:39:00,2022,11,wuhuspringfield
83,,WARWICK,Johnny Vice,WARWICK,2022-11-26 14:37:00,2022,11,wuhuspringfield
84,,Caroline,Thunder Jackson,Thunder Jackson,2022-11-26 14:32:00,2022,11,wuhuspringfield
85,05ce340e-55b8-447b-accb-dfadaf9386b1,Netzwerk (Falls Like Rain),Klangkarussell,Netzwerk,2022-11-26 14:28:00,2022,11,wuhuspringfield
86,bd6a1945-001f-4f0b-a71d-6021db55e0eb,Can't Help Falling in Love,Christian Leave,Hope,2022-11-26 14:26:00,2022,11,wuhuspringfield
87,,Yellow,Coldplay,Parachutes,2022-11-26 14:21:00,2022,11,wuhuspringfield
88,19f56d18-090a-4f50-b427-a655e9a2521e,Sweater Weather,The Neighbourhood,I Love You.,2022-11-26 14:17:00,2022,11,wuhuspringfield
89,3aae539e-0ec7-4d1d-a115-53da7c2d60db,Daddy Issues,The Neighbourhood,Wiped Out!,2022-11-26 14:13:00,2022,11,wuhuspringfield
90,88b337c9-0e69-415e-8146-25f6d1ee12c5,The Night We Met,Lord Huron,Strange Trails,2022-11-26 14:09:00,2022,11,wuhuspringfield
91,1228a7a0-30b4-47e7-ab1d-54e32b639015,Home,Edward Sharpe & The Magnetic Zeros,Up From Below,2022-11-26 14:04:00,2022,11,wuhuspringfield
92,,The War I'm Scared to Face,Witt Lowry,The War I'm Scared to Face,2022-11-26 13:23:00,2022,11,wuhuspringfield
93,1b8fceb1-41ce-4bdf-8078-5f683833dd6c,22 (OVER S∞∞N),Bon Iver,"22, a Million",2022-11-26 03:57:00,2022,11,wuhuspringfield
94,,33 “GOD”,Bon Iver,"22, a Million",2022-11-26 03:53:00,2022,11,wuhuspringfield
95,3926e966-0e54-4c0f-9288-524b32bccbaf,iMi,Bon Iver,"i,i",2022-11-26 03:50:00,2022,11,wuhuspringfield
96,,WARWICK,Johnny Vice,WARWICK,2022-11-26 03:47:00,2022,11,wuhuspringfield
97,,I Hope You Change Your Mind - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-11-26 03:34:00,2022,11,wuhuspringfield
98,,Coast Ride,Sole Sole,Coast Ride,2022-11-26 03:31:00,2022,11,wuhuspringfield
99,,Our Place,Attom,Our Place,2022-11-26 03:28:00,2022,11,wuhuspringfield
100,,No Need to Worry,Coffee Cub,No Need to Worry,2022-11-26 03:25:00,2022,11,wuhuspringfield
101,,Does It Mean I Love U,Friends & I,Does It Mean I Love U,2022-11-26 03:23:00,2022,11,wuhuspringfield
102,,Awaken,Alex Baker,Soft Focus,2022-11-26 03:19:00,2022,11,wuhuspringfield
103,,Easy,Lvan,Easy,2022-11-26 03:17:00,2022,11,wuhuspringfield
104,,Heartbeat - Alex Schulz Remix,Autograf,Heartbeat Remixes,2022-11-26 03:13:00,2022,11,wuhuspringfield
105,,Somebody,MoonKids,Somebody,2022-11-26 03:11:00,2022,11,wuhuspringfield
106,,Do It,Coffee Cub,Do It,2022-11-26 03:08:00,2022,11,wuhuspringfield
107,,Naked,BAYNK,ADOLESCENCE,2022-11-26 03:05:00,2022,11,wuhuspringfield
108,,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-11-26 03:02:00,2022,11,wuhuspringfield
109,,"Dicke Titten, Kartoffelsalat",Ikke Hüftgold,Dicke Hits und Kartoffelsalat aus dem Märchenland,2022-11-26 02:57:00,2022,11,wuhuspringfield
110,2165d34c-b837-411c-b97f-1c94f0cf904b,Finding Parking,Joey Pecoraro,Tired Boy,2022-11-26 02:55:00,2022,11,wuhuspringfield
111,,The Shaman,Joey Pecoraro,The Shaman,2022-11-26 02:52:00,2022,11,wuhuspringfield
112,,You Never Told Me That,Joey Pecoraro,You Never Told Me That,2022-11-26 02:50:00,2022,11,wuhuspringfield
113,,The Roman,Joey Pecoraro,The Roman,2022-11-26 02:47:00,2022,11,wuhuspringfield
114,257b6a0a-9d31-4710-86c0-67cf34c0793e,Tired Boy,Joey Pecoraro,Tired Boy,2022-11-26 02:42:00,2022,11,wuhuspringfield
115,42b557fc-078a-4207-b670-bb2a59d97808,How Many Times?,Joey Pecoraro,How Many Times?,2022-11-26 02:38:00,2022,11,wuhuspringfield
116,772af349-5d6a-43f3-af93-a27f9f6466ff,Your eyes,Joey Pecoraro,Little Pear,2022-11-26 02:36:00,2022,11,wuhuspringfield
117,,Back To You - Joey Pecoraro Remix,Selena Gomez,Back To You (Joey Pecoraro Remix),2022-11-26 02:33:00,2022,11,wuhuspringfield
118,,What a Wonderful Thing to Do,Joey Pecoraro,What a Wonderful Thing to Do,2022-11-26 02:29:00,2022,11,wuhuspringfield
119,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-26 02:27:00,2022,11,wuhuspringfield
120,,The Frowner,Joey Pecoraro,The Frowner,2022-11-26 02:24:00,2022,11,wuhuspringfield
121,,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,Signature Box,2022-11-26 02:19:00,2022,11,wuhuspringfield
122,,Sleigh Ride,The Ronettes,A Christmas Gift for You From Phil Spector,2022-11-26 02:16:00,2022,11,wuhuspringfield
123,,Do They Know It's Christmas? - 1984 Version,Band Aid,Do They Know It’s Christmas?,2022-11-26 02:12:00,2022,11,wuhuspringfield
124,,Mistletoe,Justin Bieber,Under the Mistletoe (Deluxe Edition),2022-11-26 02:09:00,2022,11,wuhuspringfield
125,,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,Jingle Bell Rock,2022-11-26 02:07:00,2022,11,wuhuspringfield
126,,Have Yourself a Merry Little Christmas,Sam Smith,Have Yourself a Merry Little Christmas,2022-11-26 02:05:00,2022,11,wuhuspringfield
127,0fd07598-5881-47ba-9eca-5a7378357c2b,Feliz Navidad,José Feliciano,The Definite Best,2022-11-26 02:02:00,2022,11,wuhuspringfield
128,,Driving Home for Christmas,Chris Rea,The Works,2022-11-26 01:58:00,2022,11,wuhuspringfield
129,,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,McCartney II (Special Edition),2022-11-26 01:07:00,2022,11,wuhuspringfield
130,,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,A Winter Romance,2022-11-26 01:05:00,2022,11,wuhuspringfield
131,,Rockin' Around the Christmas Tree,Brenda Lee,Merry Christmas From Brenda Lee,2022-11-26 01:03:00,2022,11,wuhuspringfield
132,4923156f-7243-4d4d-bec3-4fbf0c5ab13a,It's Beginning to Look a Lot Like Christmas,Michael Bublé,Christmas (Deluxe Special Edition),2022-11-26 00:59:00,2022,11,wuhuspringfield
133,,Last Christmas,Wham!,Last Christmas,2022-11-26 00:54:00,2022,11,wuhuspringfield
134,011bad40-6540-4157-9ef6-c3f79698d3b8,Stan,Eminem,Curtain Call: The Hits (Deluxe Edition),2022-11-26 00:50:00,2022,11,wuhuspringfield
135,,The Best Moment,J'San,The Best Moment,2022-11-26 00:48:00,2022,11,wuhuspringfield
136,,Keys to Your Heart,suisside,Keys to Your Heart,2022-11-26 00:45:00,2022,11,wuhuspringfield
137,,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,2022-11-24 23:33:00,2022,11,wuhuspringfield
138,,Santa Claus Is Coming To Town,The Jackson 5,Christmas Album,2022-11-24 23:29:00,2022,11,wuhuspringfield
139,,Thank God It's Christmas,Queen,Greatest Hits III,2022-11-24 23:24:00,2022,11,wuhuspringfield
140,,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,You Make It Feel Like Christmas,2022-11-24 23:21:00,2022,11,wuhuspringfield
141,,My Only Wish (This Year),Britney Spears,My Only Wish (This Year),2022-11-24 23:17:00,2022,11,wuhuspringfield
142,,"Baby, It's Cold Outside - Remastered 2004",Dean Martin,Christmas Classics,2022-11-24 23:14:00,2022,11,wuhuspringfield
143,,Have Yourself a Merry Little Christmas,Sam Smith,Have Yourself a Merry Little Christmas,2022-11-24 23:13:00,2022,11,wuhuspringfield
144,,Santa Baby,Kylie Minogue,A Kylie Christmas,2022-11-24 23:09:00,2022,11,wuhuspringfield
145,0fd07598-5881-47ba-9eca-5a7378357c2b,Feliz Navidad,José Feliciano,The Definite Best,2022-11-24 23:06:00,2022,11,wuhuspringfield
146,,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,Christmas Songs By Sinatra,2022-11-24 23:03:00,2022,11,wuhuspringfield
147,,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,Signature Box,2022-11-24 22:59:00,2022,11,wuhuspringfield
148,,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,Signature Box,2022-11-24 22:56:00,2022,11,wuhuspringfield
149,,Sleigh Ride,The Ronettes,A Christmas Gift for You From Phil Spector,2022-11-24 22:53:00,2022,11,wuhuspringfield
150,,Do They Know It's Christmas? - 1984 Version,Band Aid,Do They Know It’s Christmas?,2022-11-24 22:49:00,2022,11,wuhuspringfield
151,,Mistletoe,Justin Bieber,Under the Mistletoe (Deluxe Edition),2022-11-24 22:46:00,2022,11,wuhuspringfield
152,,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,Jingle Bell Rock,2022-11-24 22:44:00,2022,11,wuhuspringfield
153,,Driving Home for Christmas,Chris Rea,The Works,2022-11-24 22:40:00,2022,11,wuhuspringfield
154,,Merry Christmas Everyone,Shakin' Stevens,Merry Christmas Everyone,2022-11-24 22:36:00,2022,11,wuhuspringfield
155,,It's the Most Wonderful Time of the Year,Andy Williams,The Andy Williams Christmas Album,2022-11-24 22:34:00,2022,11,wuhuspringfield
156,18126abe-7b08-4719-9ecc-de09134ae0c4,Holly Jolly Christmas,Michael Bublé,Christmas (Deluxe Special Edition),2022-11-24 22:32:00,2022,11,wuhuspringfield
157,064f5506-eb99-4b6e-a613-dc528d1c76b0,Yesterday,Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold",2022-11-24 22:29:00,2022,11,wuhuspringfield
158,,Because I Got High - Extended Version,Afroman,The Good Times,2022-11-24 22:24:00,2022,11,wuhuspringfield
159,,Because I Got High - Extended Version,Afroman,The Good Times,2022-11-24 19:46:00,2022,11,wuhuspringfield
160,,Because I Got High - Extended Version,Afroman,The Good Times,2022-11-24 18:07:00,2022,11,wuhuspringfield
161,,Ibiza,Coffee Cub,Ibiza,2022-11-24 15:01:00,2022,11,wuhuspringfield
162,,VHS,Super Duper,VHS,2022-11-24 14:58:00,2022,11,wuhuspringfield
163,0ee04f4d-1605-4dba-9329-c6aae67d1ea6,Sights,Attom,Sights,2022-11-24 14:55:00,2022,11,wuhuspringfield
164,,Colorado,Łaszewo,Colorado,2022-11-24 14:52:00,2022,11,wuhuspringfield
165,37b8a540-b4af-419e-bd46-f4163730ed46,Bara Du,Kasbo,Places We Don't Know,2022-11-24 14:49:00,2022,11,wuhuspringfield
166,,Coast Ride,Sole Sole,Coast Ride,2022-11-24 14:47:00,2022,11,wuhuspringfield
167,,Do It,Coffee Cub,Do It,2022-11-24 14:44:00,2022,11,wuhuspringfield
168,,Somebody,MoonKids,Somebody,2022-11-24 14:32:00,2022,11,wuhuspringfield
169,,Home,Kidswaste,Colors of Your Heart,2022-11-24 14:29:00,2022,11,wuhuspringfield
170,,Our Place,Attom,Our Place,2022-11-24 14:26:00,2022,11,wuhuspringfield
171,,On My Way,Mellowdy,On My Way,2022-11-24 14:23:00,2022,11,wuhuspringfield
172,,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-11-24 14:20:00,2022,11,wuhuspringfield
173,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-24 14:16:00,2022,11,wuhuspringfield
174,,When I'm Alone,BAYNK,ADOLESCENCE,2022-11-24 14:13:00,2022,11,wuhuspringfield
175,,Naked,BAYNK,ADOLESCENCE,2022-11-24 14:10:00,2022,11,wuhuspringfield
176,,The Sea,Joey Pecoraro,The Sea,2022-11-24 14:07:00,2022,11,wuhuspringfield
177,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-24 13:18:00,2022,11,wuhuspringfield
178,1b44632e-87d7-47a3-9c90-549b8f28dc11,Your Favorite Place,Joey Pecoraro,Chillhop Essentials Winter 2017,2022-11-24 13:14:00,2022,11,wuhuspringfield
179,4cbcc48c-cf34-472c-814b-86e1d83195e6,Half Awake,Joey Pecoraro,Half Awake,2022-11-24 13:11:00,2022,11,wuhuspringfield
180,b1770bb3-b0c3-4077-b139-59a7ed8c517c,Warm,Joey Pecoraro,Little Pear,2022-11-24 13:09:00,2022,11,wuhuspringfield
181,2165d34c-b837-411c-b97f-1c94f0cf904b,Finding Parking,Joey Pecoraro,Tired Boy,2022-11-24 13:06:00,2022,11,wuhuspringfield
182,,The Shaman,Joey Pecoraro,The Shaman,2022-11-24 13:03:00,2022,11,wuhuspringfield
183,,You Never Told Me That,Joey Pecoraro,You Never Told Me That,2022-11-23 23:12:00,2022,11,wuhuspringfield
184,,The Roman,Joey Pecoraro,The Roman,2022-11-23 23:08:00,2022,11,wuhuspringfield
185,257b6a0a-9d31-4710-86c0-67cf34c0793e,Tired Boy,Joey Pecoraro,Tired Boy,2022-11-23 23:04:00,2022,11,wuhuspringfield
186,42b557fc-078a-4207-b670-bb2a59d97808,How Many Times?,Joey Pecoraro,How Many Times?,2022-11-23 23:00:00,2022,11,wuhuspringfield
187,,Back To You - Joey Pecoraro Remix,Selena Gomez,Back To You (Joey Pecoraro Remix),2022-11-23 22:56:00,2022,11,wuhuspringfield
188,,The Frowner,Joey Pecoraro,The Frowner,2022-11-23 22:53:00,2022,11,wuhuspringfield
189,,The Best Moment,J'San,The Best Moment,2022-11-23 22:47:00,2022,11,wuhuspringfield
190,,Keys to Your Heart,suisside,Keys to Your Heart,2022-11-23 22:44:00,2022,11,wuhuspringfield
191,,Found,Packy,Guess You Had to Be There,2022-11-23 15:08:00,2022,11,wuhuspringfield
192,,Bugs,Lonesome Rhodes,Phantom Palace,2022-11-23 14:48:00,2022,11,wuhuspringfield
193,,Butterfly Piano,Prismaniac,Butterfly Piano,2022-11-23 14:46:00,2022,11,wuhuspringfield
194,4602abe2-250f-41ff-8768-6fe0da3c3c62,Street Lights,Ollie,Even When I'm Happy I Listen To Sad Music,2022-11-23 14:42:00,2022,11,wuhuspringfield
195,,again.,CerVon Campbell,again.,2022-11-23 14:38:00,2022,11,wuhuspringfield
196,62450d99-3e46-4cfb-a384-1e6d636b972d,Alone Together,Del Water Gap,Del Water Gap,2022-11-23 14:35:00,2022,11,wuhuspringfield
197,,Lucy,Skizzy Mars,Lucy,2022-11-23 14:31:00,2022,11,wuhuspringfield
198,ad150e7d-c250-43a1-9aa7-ea537cee514c,Low,AQVOL,Honey Berry Butterfly,2022-11-23 14:28:00,2022,11,wuhuspringfield
199,,anodyne,bear mountain park,anodyne,2022-11-23 14:24:00,2022,11,wuhuspringfield
200,,Angel,Naji,Angel,2022-11-23 14:20:00,2022,11,wuhuspringfield
201,,Lunar Girl,tiedye ky,Baby Blue and the Super Moon,2022-11-23 14:18:00,2022,11,wuhuspringfield
202,,CLOVER,Akurei,CLOVER,2022-11-23 14:14:00,2022,11,wuhuspringfield
203,011bad40-6540-4157-9ef6-c3f79698d3b8,Stan,Eminem,Curtain Call: The Hits (Deluxe Edition),2022-11-22 19:18:00,2022,11,wuhuspringfield
204,,The Best Moment,J'San,The Best Moment,2022-11-22 19:16:00,2022,11,wuhuspringfield
205,,Keys to Your Heart,suisside,Keys to Your Heart,2022-11-22 19:12:00,2022,11,wuhuspringfield
206,abf66fee-c184-45d1-bb62-939b9327b84c,Spectrum,Andrew Belle,Nightshade,2022-11-22 14:32:00,2022,11,wuhuspringfield
207,,Wish You Well,Orbit,Summer Someday,2022-11-22 14:29:00,2022,11,wuhuspringfield
208,,Aubrey Plaza,Nick Ward,Aubrey Plaza,2022-11-22 14:25:00,2022,11,wuhuspringfield
209,4602abe2-250f-41ff-8768-6fe0da3c3c62,Street Lights,Ollie,Even When I'm Happy I Listen To Sad Music,2022-11-22 14:21:00,2022,11,wuhuspringfield
210,a4d55c4f-8a92-4fed-b20b-e427c2ec2c31,Sunday Sketch,afternoon bike ride,Skipping Stones,2022-11-22 14:18:00,2022,11,wuhuspringfield
211,,how i'm feeling,Ryan Woods,King of the Basement,2022-11-22 14:15:00,2022,11,wuhuspringfield
212,62450d99-3e46-4cfb-a384-1e6d636b972d,Alone Together,Del Water Gap,Del Water Gap,2022-11-22 14:12:00,2022,11,wuhuspringfield
213,,Wasting Time,Rocci,The Originals,2022-11-22 13:52:00,2022,11,wuhuspringfield
214,,The Walls (feat. Eva Honey),Bensbeendead.,The Walls (feat. Eva Honey),2022-11-22 13:48:00,2022,11,wuhuspringfield
