,mbid,Song,Artist,Album,Date,Year,Month
33,01a5c04c-c3e4-3bab-afea-2fe3d691a439,Through the Wire,Kanye West,The College Dropout,2022-11-01 07:35:00,2022,11
34,5b57cb66-6560-4932-928d-e043f29a2d71,Fade,Kanye West,The Life of Pablo,2022-11-01 07:31:00,2022,11
35,2d7ce1b0-fe25-3e71-af6f-f12e01d49a14,I'll Fly Away,Kanye West,The College Dropout,2022-11-01 07:30:00,2022,11
36,,better off,Jeremy Zucker,glisten,2022-11-01 07:12:00,2022,11
37,,La Brabançonne,Belgium Anthem Ensemble,La Brabançonne (National Anthem of Belgium),2022-11-01 07:07:00,2022,11
38,,The Star Spangled Banner (feat. The Florida Orchestra) - Live from Super Bowl XXV,Whitney Houston,Whitney Houston Live: Her Greatest Performances,2022-11-01 07:04:00,2022,11
39,,better off,Jeremy Zucker,glisten,2022-10-31 19:16:00,2022,10
40,15a225d3-46b4-452a-b737-aa06c8b71519,BIG PLANS,Why Don't We,BIG PLANS,2022-10-31 19:13:00,2022,10
41,2ab4befd-f320-44d9-b05d-c7c8682f38f7,Hooked,Why Don't We,8 Letters,2022-10-31 19:10:00,2022,10
42,15a225d3-46b4-452a-b737-aa06c8b71519,BIG PLANS,Why Don't We,BIG PLANS,2022-10-31 19:07:00,2022,10
43,2ab4befd-f320-44d9-b05d-c7c8682f38f7,Hooked,Why Don't We,8 Letters,2022-10-31 19:03:00,2022,10
44,15a225d3-46b4-452a-b737-aa06c8b71519,BIG PLANS,Why Don't We,BIG PLANS,2022-10-31 19:00:00,2022,10
45,2ab4befd-f320-44d9-b05d-c7c8682f38f7,Hooked,Why Don't We,8 Letters,2022-10-31 18:57:00,2022,10
46,15a225d3-46b4-452a-b737-aa06c8b71519,BIG PLANS,Why Don't We,BIG PLANS,2022-10-31 18:54:00,2022,10
47,182a2440-cbd8-453d-9cc0-77e30a617ed7,Easier,5 Seconds of Summer,Easier,2022-10-31 18:51:00,2022,10
48,2ab4befd-f320-44d9-b05d-c7c8682f38f7,Hooked,Why Don't We,8 Letters,2022-10-31 18:48:00,2022,10
49,dc76c490-5c45-44bb-8bec-6a78d1f4602a,Kilby Girl,The Backseat Lovers,When We Were Friends,2022-10-31 17:56:00,2022,10
50,,Lancaster Nights,Charlie Burg,Lancaster Nights,2022-10-31 17:56:00,2022,10
51,,Lancaster Nights,Charlie Burg,Lancaster Nights,2022-10-31 17:53:00,2022,10
52,24408173-2ad8-448a-9907-b7f5a7149960,Roses,GASHI,gashi,2022-10-31 17:50:00,2022,10
53,348a7a55-44e2-433b-bc1a-2907bc5cd486,BACK AND FORTH,Sebastian Paul,BACK AND FORTH,2022-10-31 17:50:00,2022,10
54,348a7a55-44e2-433b-bc1a-2907bc5cd486,BACK AND FORTH,Sebastian Paul,BACK AND FORTH,2022-10-31 17:46:00,2022,10
55,,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,San Francisco,2022-10-31 17:41:00,2022,10
56,,Focus (feat. 21 Savage),Bazzi,Soul Searching,2022-10-31 17:27:00,2022,10
57,14e80db0-f058-4a35-8eb0-b7701b5222aa,Exchange,Bryson Tiller,T R A P S O U L,2022-10-31 17:24:00,2022,10
58,30f5ee02-d33c-4141-b076-e530d6974661,Yes I'm Changing,Tame Impala,Currents,2022-10-31 15:23:00,2022,10
59,ced2e810-21e9-4113-a21e-f07621329eb8,Back to You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,Back to You (From 13 Reasons Why – Season 2 Soundtrack),2022-10-31 14:47:00,2022,10
60,,LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,2022-10-31 14:43:00,2022,10
61,3065ebcb-213f-4776-921c-58454884f069,Dazed & Confused,Ruel,Dazed & Confused,2022-10-31 14:38:00,2022,10
62,03d72025-bb4c-4a44-9072-ccf14bc6ba60,Wow.,Post Malone,Hollywood's Bleeding,2022-10-31 14:35:00,2022,10
63,03e5d209-8dfe-4ec6-8c73-ee1e1e9541bf,Congratulations,Post Malone,Stoney (Deluxe),2022-10-31 14:27:00,2022,10
64,0079138e-80c3-47b9-b353-983bc2741504,Somebody Else,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",2022-10-31 14:19:00,2022,10
65,0244aeee-a350-40a7-a904-c5ca8e76bdd5,I Fall Apart,Post Malone,Stoney (Deluxe),2022-10-31 14:19:00,2022,10
66,0244aeee-a350-40a7-a904-c5ca8e76bdd5,I Fall Apart,Post Malone,Stoney (Deluxe),2022-10-31 14:13:00,2022,10
67,f27c00b6-6e45-49a9-a586-881ee5e9a483,000000,A.CHAL,EXOTIGAZ,2022-10-31 14:10:00,2022,10
68,a4e8bb52-7d71-41c7-aaf8-58419c7cb8fd,Attention,Charlie Puth,Attention,2022-10-31 14:07:00,2022,10
69,136c689d-dc82-4967-b15e-a1aa9ea9e8d6,White Iverson,Post Malone,Stoney,2022-10-31 14:03:00,2022,10
70,,I Love It (& Lil Pump),Kanye West,I Love It,2022-10-31 14:00:00,2022,10
71,008037ec-6ea0-45e8-9e35-0746c41e4e09,Daydreaming,Radiohead,A Moon Shaped Pool,2022-10-31 13:57:00,2022,10
72,3927baf8-3c57-4d42-82e9-f84a6230a43d,Jigsaw Falling Into Place,Radiohead,In Rainbows,2022-10-31 13:52:00,2022,10
73,6a4d4f51-30b4-4aaf-a89f-e943fcaf0ad7,waves - Tame Impala Remix,Miguel,Rogue Waves,2022-10-31 13:48:00,2022,10
74,,Hate Me (with Juice WRLD),Ellie Goulding,Hate Me (with Juice WRLD),2022-10-31 13:44:00,2022,10
75,,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,All My Friends (feat. Tinashe & Chance The Rapper),2022-10-31 13:41:00,2022,10
76,c45f03e7-4d6c-4e77-9694-ac2d9b91dd43,Where Have You Gone (Anywhere),Lucas & Steve,Where Have You Gone (Anywhere),2022-10-31 13:37:00,2022,10
77,0361e51d-c9ac-34be-bc30-a19b00675347,17,Youth Lagoon,The Year of Hibernation,2022-10-31 13:35:00,2022,10
78,83d26f30-1104-424e-a36d-fc66e9a85684,afterthoughts,RENforshort,CLOUDS (Music From The Disney+ Original Movie),2022-10-31 13:34:00,2022,10
79,83d26f30-1104-424e-a36d-fc66e9a85684,afterthoughts,RENforshort,CLOUDS (Music From The Disney+ Original Movie),2022-10-31 13:31:00,2022,10
80,24c5cef0-1fee-43d5-ad21-2f49fc300e92,willow,Taylor Swift,evermore,2022-10-31 13:28:00,2022,10
81,73665eff-ccf0-45a4-8c9b-2e097ae4d1e0,Crying Over You,The Band CAMINO,Crying Over You,2022-10-31 13:25:00,2022,10
82,,Adeline (feat. Kathleen),John-Robert,Adeline,2022-10-31 13:21:00,2022,10
83,350ab9c1-bf5c-4baf-a277-079c4544aabe,Good News,Mac Miller,Circles,2022-10-31 13:08:00,2022,10
84,7a661952-13ba-4da7-bddf-5f667972ddaf,not ur friend,Jeremy Zucker,not ur friend,2022-10-31 13:04:00,2022,10
85,0da27780-e249-4541-9d0b-a5cdaaac18aa,long story short,Taylor Swift,evermore,2022-10-31 09:05:00,2022,10
86,,evermore (feat. Bon Iver),Taylor Swift,evermore,2022-10-31 09:00:00,2022,10
87,239be118-8f35-448e-8ae5-df417b1b64e7,the last great american dynasty,Taylor Swift,folklore,2022-10-31 08:56:00,2022,10
88,0ee84b8a-d2f7-428c-abc4-9f94621a9cd9,Grow As We Go,Ben Platt,Sing to Me Instead,2022-10-31 08:52:00,2022,10
89,008f1676-b411-4e2b-87fd-ae7d8d96f799,ivy,Taylor Swift,evermore,2022-10-31 08:49:00,2022,10
90,1336def9-216a-49ea-b747-0590f7f7d354,closure,Taylor Swift,evermore,2022-10-31 08:49:00,2022,10
91,008f1676-b411-4e2b-87fd-ae7d8d96f799,ivy,Taylor Swift,evermore,2022-10-31 08:45:00,2022,10
92,e7812717-f1b5-4d9c-8986-f82eeaceb3ec,illicit affairs,Taylor Swift,folklore,2022-10-31 08:42:00,2022,10
93,1b10a6a7-5b2a-4697-849b-cecd6696748a,marjorie,Taylor Swift,evermore,2022-10-31 08:37:00,2022,10
94,14e5dc20-b618-4029-95ba-10ec7b68dc88,Weather,Novo Amor,"Woodgate, NY",2022-10-31 08:34:00,2022,10
95,8dfe57f3-0eb7-4ecd-a67f-9bb65c963bc8,the 1,Taylor Swift,folklore,2022-10-31 08:30:00,2022,10
96,,WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),2022-10-31 08:26:00,2022,10
97,,Grace Kelly,Mika,Life in Cartoon Motion,2022-10-31 07:19:00,2022,10
98,408ac29f-5353-4e53-b79d-a30f56b1139f,HOW RUDE,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-31 07:09:00,2022,10
99,,One Right Now (with The Weeknd),Post Malone,One Right Now,2022-10-31 07:06:00,2022,10
100,18ae8c7e-e041-4cc9-a636-6ea061183e22,8 (circle),Bon Iver,"22, a Million",2022-10-31 07:02:00,2022,10
101,,Goodbyes,Elijah Midjord,Goodbyes,2022-10-31 07:02:00,2022,10
102,18ae8c7e-e041-4cc9-a636-6ea061183e22,8 (circle),Bon Iver,"22, a Million",2022-10-31 06:57:00,2022,10
103,011e6a3e-9f37-43cc-ae76-358188cc0f97,Satellite,Khalid,Satellite,2022-10-31 06:54:00,2022,10
104,35c3ce8d-526c-431c-b09d-810e97567316,Higher Love - Single Version,Steve Winwood,Music Of The Year - 1986/Compilation,2022-10-31 06:50:00,2022,10
105,4ad302fd-e2d5-4a70-928b-cbf45a93f3a1,Separator,Radiohead,The King of Limbs,2022-10-30 21:23:00,2022,10
106,7f3f44cc-eafa-4e50-85fe-68b255b08626,Give Up the Ghost,Radiohead,The King of Limbs,2022-10-30 21:19:00,2022,10
107,6fbf4b1f-9d89-44a0-bf64-c217ed8629fa,Crash My Car,Coin,dreamland,2022-10-30 20:38:00,2022,10
108,30f75377-0d7a-4315-adbe-029787aecf46,The Adults Are Talking,The Strokes,The New Abnormal,2022-10-30 20:33:00,2022,10
109,4c280047-91f0-4186-a1c5-193464ff0b8b,Kids,OneRepublic,Oh My My,2022-10-30 16:18:00,2022,10
110,02b36815-0dae-4923-9623-5e84ec907b12,Hymn for the Weekend - Seeb Remix,Coldplay,Hymn for the Weekend (Seeb Remix),2022-10-30 16:06:00,2022,10
111,,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate (Deluxe),2022-10-30 16:02:00,2022,10
112,,It Ain't Me (with Selena Gomez),Kygo,It Ain't Me (with Selena Gomez),2022-10-30 15:59:00,2022,10
113,,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Cold Water (feat. Justin Bieber & MØ),2022-10-30 15:56:00,2022,10
114,,Issues,Julia Michaels,Issues,2022-10-30 15:53:00,2022,10
115,3e9b53fb-abb6-4bd5-8429-a979fd2d2dce,3:15,Bazzi,Cosmic,2022-10-30 15:50:00,2022,10
116,,There's No Way (feat. Julia Michaels),Lauv,There's No Way (feat. Julia Michaels),2022-10-30 15:47:00,2022,10
117,41b0aee7-5f91-465d-a3b1-b89b8105a15a,Hide and Seek,Kodaline,Politics of Living,2022-10-30 15:42:00,2022,10
118,,Suncity (feat. Empress Of),Khalid,Suncity,2022-10-30 15:39:00,2022,10
119,,Outta My Head (with John Mayer),Khalid,Free Spirit,2022-10-30 15:36:00,2022,10
120,0e7de57e-1dbd-404d-a247-deb55956b063,I'm a Mess,Ed Sheeran,x (Deluxe Edition),2022-10-30 15:25:00,2022,10
121,03d72025-bb4c-4a44-9072-ccf14bc6ba60,Wow.,Post Malone,Hollywood's Bleeding,2022-10-30 15:21:00,2022,10
122,,WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),2022-10-30 15:21:00,2022,10
123,03d72025-bb4c-4a44-9072-ccf14bc6ba60,Wow.,Post Malone,Hollywood's Bleeding,2022-10-30 13:45:00,2022,10
124,33a6c01c-1dce-4fd1-8d39-4ec4656a42cc,EASY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-10-30 13:41:00,2022,10
125,,Born in the U.S.A.,Bruce Springsteen,Born in the U.S.A.,2022-10-30 11:54:00,2022,10
126,,dropout (w/ blackbear),brakence,dropout (w/ blackbear),2022-10-30 11:41:00,2022,10
127,6e735222-cc4d-4207-9fd5-7521d56b3d58,Five More Hours,Deorro,Five More Hours,2022-10-30 11:38:00,2022,10
128,20fb3527-ff35-490c-acb2-74fd5db60657,Cold Little Heart - Radio Edit,Michael Kiwanuka,Cold Little Heart (Radio Edit),2022-10-30 11:38:00,2022,10
129,6e735222-cc4d-4207-9fd5-7521d56b3d58,Five More Hours,Deorro,Five More Hours,2022-10-30 11:34:00,2022,10
130,3eccad82-4323-3122-a521-1c4e1a9191e2,We Are Young (feat. Janelle Monáe),fun.,Some Nights,2022-10-30 11:30:00,2022,10
131,55232286-ef56-3966-b61a-c73795400a8c,Bodysnatchers,Radiohead,In Rainbows,2022-10-30 11:05:00,2022,10
132,,No Sleep (feat. Bonn),Martin Garrix,No Sleep (feat. Bonn),2022-10-30 11:01:00,2022,10
133,24408173-2ad8-448a-9907-b7f5a7149960,Roses,GASHI,gashi,2022-10-30 10:58:00,2022,10
134,012d3bc2-c975-32ac-bb49-9e9f72db00c5,Charlie Brown,Coldplay,Mylo Xyloto,2022-10-30 10:52:00,2022,10
135,,parent song,Jeremy Zucker,Brent II,2022-10-29 17:20:00,2022,10
136,932a7dc8-c38d-491d-a3e2-e4132e29091b,I'll Make Cereal,Cavetown,Lemon Boy,2022-10-29 17:17:00,2022,10
137,82b9cf82-0bb8-4474-8ed1-d1def60dedf6,Figment Of My Mind,Bruno Major,To Let a Good Thing Die,2022-10-29 17:13:00,2022,10
138,e8d23c85-c5a8-4617-8320-7b446e3a3fd0,happier,Olivia Rodrigo,SOUR,2022-10-29 17:10:00,2022,10
139,17675b0a-dee7-409e-af8b-f8bd4872aa8a,Easy on Me,Adele,Easy on Me,2022-10-29 17:07:00,2022,10
140,,Stupid Deep - Acoustic,Jon Bellion,Stupid Deep (Acoustic),2022-10-29 17:04:00,2022,10
141,29026e0c-0297-42bb-b75a-c78e8b69a28b,Be My Mistake,The 1975,A Brief Inquiry Into Online Relationships,2022-10-29 17:00:00,2022,10
142,,I Don't Want to Set the World on Fire,The Ink Spots,The Anthology,2022-10-29 16:57:00,2022,10
143,74693611-bd57-4c70-9d2f-c3e4710940b4,Give Me A Minute,Lizzy McAlpine,Give Me A Minute,2022-10-29 16:54:00,2022,10
144,14f84123-caff-4527-90cc-671d08d55e17,Coffee,beabadoobee,Coffee,2022-10-29 16:52:00,2022,10
145,07767cc8-2c0c-44e9-bf82-df21485a9b9d,happiness,Taylor Swift,evermore,2022-10-29 16:47:00,2022,10
146,,Ryne’s Song,Ashe,Ashlyn,2022-10-29 16:43:00,2022,10
147,,‘tis the damn season,Taylor Swift,evermore,2022-10-29 16:39:00,2022,10
148,,Unlearn (with Gracie Abrams),Benny Blanco,FRIENDS KEEP SECRETS 2,2022-10-29 16:36:00,2022,10
149,106fbf0b-3264-4f20-acbd-0d9d15a108df,What They'll Say About Us,FINNEAS,What They'll Say About Us,2022-10-29 16:33:00,2022,10
150,,Finish Line,Delaney Bailey,This Is About You,2022-10-29 16:31:00,2022,10
151,,Fever Dream,tomo,Fever Dream,2022-10-29 16:28:00,2022,10
152,08983ba4-e7df-489d-8c22-d0d63bd9e01d,Beach Baby,Bon Iver,Blood Bank,2022-10-29 16:25:00,2022,10
153,8d1b56a0-4a8e-4433-bbda-927f3fc9dbf3,Apple Pie,Lizzy McAlpine,Give Me A Minute,2022-10-29 16:21:00,2022,10
154,e2e880bf-7178-4de0-8331-0491a2e19cff,Falling in Love,Cody Fry,Flying,2022-10-29 16:17:00,2022,10
155,cda32fa6-2d3c-4f8c-a151-4eade0de7034,Flying,Cody Fry,Flying,2022-10-29 16:13:00,2022,10
156,de584551-29b9-44e8-adc1-5f8ee7080d9b,Jefe,Snarky Puppy,Culcha Vulcha,2022-10-29 08:33:00,2022,10
157,bd7ac680-0082-4c3f-8c87-ac122a9e7001,Wander Anymore / Dunes,Cody Fry,Pictures of Mountains,2022-10-29 08:31:00,2022,10
158,,"It's Been a Long, Long Time",Les Paul,Bing-His Legendary Years 1931-1957,2022-10-29 08:29:00,2022,10
159,,TRINITY: TITOLI,Annibale e i Cantori Moderni,Lo Chiamavano Trinità (Original Soundtrack),2022-10-29 08:26:00,2022,10
160,,Valerie (Feat. Amy Winehouse) - Version Revisited,Mark Ronson,Version,2022-10-29 08:22:00,2022,10
161,,Born in the U.S.A.,Bruce Springsteen,Born in the U.S.A.,2022-10-29 08:19:00,2022,10
162,008824c6-6753-4737-8e83-9030134cd589,Off My Face,Justin Bieber,Justice,2022-10-29 08:19:00,2022,10
163,,Born in the U.S.A.,Bruce Springsteen,Born in the U.S.A.,2022-10-29 08:15:00,2022,10
164,,Papaoutai,Stromae,Racine carrée,2022-10-29 08:11:00,2022,10
165,13ad1a5c-458a-47d3-aba6-0d2e6727fac0,Paris in the Rain,Lauv,I met you when I was 18. (the playlist),2022-10-29 08:07:00,2022,10
166,,WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),2022-10-28 11:10:00,2022,10
167,42281557-80c6-4119-b355-2abcd93d06d4,Drift Away - Single Version,Dobie Gray,Ultimate Collection: Dobie Gray,2022-10-28 10:33:00,2022,10
168,42281557-80c6-4119-b355-2abcd93d06d4,Drift Away - Single Version,Dobie Gray,Ultimate Collection: Dobie Gray,2022-10-28 09:35:00,2022,10
169,18d80d43-aa31-46f1-b52d-81bfe10719ef,All of the Stars,Ed Sheeran,The Fault In Our Stars: Music From the Motion Picture,2022-10-27 14:21:00,2022,10
170,4857ce1f-55ee-48e0-9ca8-0f030706801f,Naked - Acoustic Version,James Arthur,Naked (Acoustic Version),2022-10-27 14:17:00,2022,10
171,74b78600-ccbc-48a9-a91d-8950bac72700,Say You Won't Let Go,James Arthur,Back from the Edge,2022-10-27 14:14:00,2022,10
172,,If The World Was Ending (feat. Julia Michaels),JP Saxe,If The World Was Ending (feat. Julia Michaels),2022-10-27 14:14:00,2022,10
173,74b78600-ccbc-48a9-a91d-8950bac72700,Say You Won't Let Go,James Arthur,Back from the Edge,2022-10-27 14:10:00,2022,10
174,9472ebaa-0b4e-4a41-a966-4b07dcc856d9,Helplessly,Tatiana Manaois,Helplessly,2022-10-27 14:07:00,2022,10
175,,cardigan,Taylor Swift,folklore,2022-10-27 14:03:00,2022,10
176,0aacc9a8-7568-3d16-ac13-d0bb6a576538,Slow Dancing in a Burning Room,John Mayer,Continuum,2022-10-27 13:41:00,2022,10
177,,City Of Stars,Gavin James,City of Stars,2022-10-27 13:38:00,2022,10
178,576fbc54-907a-4189-ad22-1d3fce39876f,Ab In Den Süden,Buddy,Party Hits,2022-10-27 08:57:00,2022,10
179,,Doja,Central Cee,Doja,2022-10-27 08:55:00,2022,10
180,5cd7471b-9d2e-356e-bd18-4de04ed95175,Found a Way,Drake Bell,Telegraph,2022-10-27 08:50:00,2022,10
181,5a2e787a-86c3-3688-9c90-1fa2fc4665b0,Say You Don't Want It,One Night Only,One Night Only (International Version),2022-10-27 08:45:00,2022,10
182,2a332896-d709-40f3-9321-e0936f048966,I Was Born To Love You,Ray LaMontagne,MONOVISION,2022-10-27 08:45:00,2022,10
183,2a332896-d709-40f3-9321-e0936f048966,I Was Born To Love You,Ray LaMontagne,MONOVISION,2022-10-27 08:40:00,2022,10
184,10af501a-dcb8-45bc-9ea8-75d7ddca160b,Heartless,Kanye West,808s & Heartbreak,2022-10-27 08:38:00,2022,10
185,,Sunlight,Christopher Slaski,Sunlight,2022-10-26 16:16:00,2022,10
186,3afa4392-de19-4801-abaa-ab60170ac99e,Soul Searching,Bazzi,Soul Searching,2022-10-26 16:13:00,2022,10
187,,I'm Like A Bird - Recorded at Spotify Studios NYC,Alessia Cara,Spotify Singles,2022-10-26 16:09:00,2022,10
188,d47c6853-6877-4e83-bc88-e2341f2161a2,Lover,Taylor Swift,Lover,2022-10-26 16:09:00,2022,10
189,d47c6853-6877-4e83-bc88-e2341f2161a2,Lover,Taylor Swift,Lover,2022-10-26 16:05:00,2022,10
190,,Citylights - Radio Edit,Max Elto,Citylights (Radio Edit),2022-10-26 16:02:00,2022,10
191,11716f81-01f9-4724-9824-fb3b86251c85,29 #Strafford APTS,Bon Iver,"22, a Million",2022-10-26 15:58:00,2022,10
192,,you were good to me,Jeremy Zucker,brent,2022-10-26 15:54:00,2022,10
193,,Still Blue,cypress,A Fine Line,2022-10-26 15:49:00,2022,10
194,,Stay Next To Me (with Chelsea Cutler),Quinn XCII,Change Of Scenery II,2022-10-26 15:45:00,2022,10
195,a4b7723a-f3b2-4537-985a-083fe605d0fc,Talia,King Princess,Talia,2022-10-26 15:39:00,2022,10
196,,I Want You Back,The Jackson 5,Diana Ross Presents the Jackson 5,2022-10-26 15:36:00,2022,10
197,ca05e074-1c11-4587-ba3d-cc6c8b8c3714,As It Was,Harry Styles,As It Was,2022-10-26 15:36:00,2022,10
198,,I Want You Back,The Jackson 5,Diana Ross Presents the Jackson 5,2022-10-26 15:33:00,2022,10
199,,California Dreamin',Bobby Womack,Fly Me To The Moon,2022-10-26 15:30:00,2022,10
200,,Goodbyes,Elijah Midjord,Goodbyes,2022-10-26 15:29:00,2022,10
201,,Goodbyes,Elijah Midjord,Goodbyes,2022-10-26 15:26:00,2022,10
202,86f05773-d2d3-41d3-836a-8bf7486fd8b3,You Broke My Heart,Current Joys,Wild Heart,2022-10-26 15:19:00,2022,10
203,05638f06-5750-4071-9f4d-0d97bd35b1c4,FML,Arizona Zervas,Living Facts,2022-10-26 15:15:00,2022,10
204,3327b8a5-1267-41c1-84f7-b7bf875f8031,Breathing,Oscar and the Wolf,Infinity,2022-10-26 15:11:00,2022,10
205,ed53f720-febd-4fae-bde8-1c83941bd801,going out,Role Model,going out,2022-10-26 15:09:00,2022,10
206,2f1bf529-4ca8-4882-9583-add99378627d,"It's Alright, It's OK",Ashley Tisdale,Guilty Pleasure,2022-10-26 15:06:00,2022,10
207,012d3bc2-c975-32ac-bb49-9e9f72db00c5,Charlie Brown,Coldplay,Mylo Xyloto,2022-10-26 15:01:00,2022,10
208,789c26ef-8674-4357-b8fe-7e19bd77374a,Run,OneRepublic,Human (Deluxe),2022-10-26 14:57:00,2022,10
209,,Summertime in Paris,Jaden,ERYS (Deluxe),2022-10-26 14:53:00,2022,10
210,,White Flag,Mike.,Uhyuready?,2022-10-26 14:49:00,2022,10
211,,Seeds,Bennett Coast,Seeds,2022-10-26 14:49:00,2022,10
212,,White Flag,Mike.,Uhyuready?,2022-10-26 14:45:00,2022,10
213,17f114cb-e48a-4d93-9870-6a2553735331,Feels Like Summer,Childish Gambino,Summer Pack,2022-10-26 14:43:00,2022,10
214,cc691193-aa1b-4131-bd1b-97db6d539f71,Dicked Down in Dallas,Trey Lewis,Dicked Down in Dallas,2022-10-26 14:40:00,2022,10
215,a43679ed-d4f4-4efe-9034-a14bf9c42dd3,Gone,Blake Rose,Gone,2022-10-26 14:36:00,2022,10
216,,I'm Having a Ball,Steve Lang,I'm Having a Ball,2022-10-26 14:32:00,2022,10
217,074ceeb6-d946-47f2-a5de-e427e725adcb,All of the Lights,Kanye West,My Beautiful Dark Twisted Fantasy,2022-10-26 14:26:00,2022,10
218,03125033-e184-414b-bd10-9d70cca8c008,All of the Lights (Interlude),Kanye West,My Beautiful Dark Twisted Fantasy,2022-10-26 14:25:00,2022,10
219,02a4b4ec-38c7-45c9-85fa-d003ee69f4f5,Dark Fantasy,Kanye West,My Beautiful Dark Twisted Fantasy,2022-10-26 14:19:00,2022,10
220,11ccae46-8a0e-43ef-b6fb-d319b066297c,SAYONARA,Aries,WELCOME HOME,2022-10-26 12:10:00,2022,10
221,b4299c16-7200-4b96-856f-3f1a7c74affe,Baby Blue,rence,Baby Blue,2022-10-26 09:38:00,2022,10
222,dc76c490-5c45-44bb-8bec-6a78d1f4602a,Kilby Girl,The Backseat Lovers,When We Were Friends,2022-10-26 09:35:00,2022,10
