,mbid,Song,Artist,Album,Date,Year,Month
20,,July,Windser,July,2022-11-08 02:31:00,2022.0,11.0
21,,Colorado,Łaszewo,Colorado,2022-11-08 02:28:00,2022.0,11.0
22,,holiday romance,Shoffy,holiday romance,2022-11-08 02:24:00,2022.0,11.0
23,,Good Thing,Benjamin Love,Good Thing,2022-11-08 02:21:00,2022.0,11.0
24,a21b07c2-3052-43b4-ad33-8d60a42a6df4,Blue Sky,LaxCity,Purity,2022-11-08 02:17:00,2022.0,11.0
25,,"Camp Adventure (Tokyo, JP)",Delta Sleep,Soft Sounds,2022-11-08 02:14:00,2022.0,11.0
26,,Lost and Found,Hans Williams,Lost and Found,2022-11-08 02:10:00,2022.0,11.0
27,,Silent,Aarigod,Silent,2022-11-08 02:08:00,2022.0,11.0
28,,JADED,NVSH,JADED,2022-11-08 01:44:00,2022.0,11.0
29,b0774216-5682-4d59-8b9f-cd86c2431ef7,5AM,Amber Run,5AM (Expanded Edition),2022-11-08 01:40:00,2022.0,11.0
30,7c3b4afa-6505-474e-ba80-7f075b7b73ef,Opaline,Novo Amor,"Cannot Be, Whatsoever",2022-11-08 01:37:00,2022.0,11.0
31,b0774216-5682-4d59-8b9f-cd86c2431ef7,5AM,Amber Run,5AM (Expanded Edition),2022-11-08 01:14:00,2022.0,11.0
32,7c3b4afa-6505-474e-ba80-7f075b7b73ef,Opaline,Novo Amor,"Cannot Be, Whatsoever",2022-11-08 01:14:00,2022.0,11.0
33,,JADED,NVSH,JADED,2022-11-08 01:02:00,2022.0,11.0
34,b0774216-5682-4d59-8b9f-cd86c2431ef7,5AM,Amber Run,5AM (Expanded Edition),2022-11-08 00:58:00,2022.0,11.0
35,7c3b4afa-6505-474e-ba80-7f075b7b73ef,Opaline,Novo Amor,"Cannot Be, Whatsoever",2022-11-08 00:54:00,2022.0,11.0
36,,Friends (feat. Bon Iver),Francis and the Lights,"Farewell, Starlite!",2022-11-08 00:29:00,2022.0,11.0
37,1db3ded5-6a4f-4687-bf79-76464cf1d57f,No Face,Haley Heynderickx,I Need to Start a Garden,2022-11-08 00:28:00,2022.0,11.0
38,62f32a77-fe71-4681-b89f-41f00c2a2bec,Decimal,Novo Amor,"Cannot Be, Whatsoever",2022-11-08 00:25:00,2022.0,11.0
39,62f32a77-fe71-4681-b89f-41f00c2a2bec,Decimal,Novo Amor,"Cannot Be, Whatsoever",2022-11-07 23:32:00,2022.0,11.0
40,7c3b4afa-6505-474e-ba80-7f075b7b73ef,Opaline,Novo Amor,"Cannot Be, Whatsoever",2022-11-07 23:29:00,2022.0,11.0
41,0361e51d-c9ac-34be-bc30-a19b00675347,17,Youth Lagoon,The Year of Hibernation,2022-11-07 23:25:00,2022.0,11.0
42,24ed7641-bcc6-44d5-9723-9eefa0ac13e5,Tenenbaum,The Paper Kites,States,2022-11-07 23:21:00,2022.0,11.0
43,1cd5cd68-2175-4df3-8d75-e259eb4590c2,Beret Girl,Bibio,Ribbons,2022-11-07 23:20:00,2022.0,11.0
44,27c6a93a-c77f-418f-99e9-b832f7a02f62,Et ducit mundum per luce,Angels & Airwaves,"Love, Pt. 1 & 2",2022-11-07 23:13:00,2022.0,11.0
45,0ae8c5fc-f539-422b-bcc0-ea228ad8590d,Anomaly,Angels & Airwaves,The Dream Walker,2022-11-07 22:58:00,2022.0,11.0
46,047196e9-ee67-425d-8eae-d739e4f42099,Call to Arms,Angels & Airwaves,I-Empire,2022-11-07 22:53:00,2022.0,11.0
47,4df1aba6-469a-301a-8187-30a699186af6,The War,Angels & Airwaves,We Don't Need to Whisper,2022-11-07 22:46:00,2022.0,11.0
48,4f72791a-fbd0-368b-8b35-3e928c2c9963,Surrender,Angels & Airwaves,"Love, Pt. 1 & 2",2022-11-07 22:41:00,2022.0,11.0
49,,Paper Thin,Illenium,Fallen Embers,2022-11-07 22:37:00,2022.0,11.0
50,238cbc22-f3a2-36ae-bf9e-e9ad8c1603a8,Sirens,Angels & Airwaves,I-Empire,2022-11-07 22:33:00,2022.0,11.0
51,0831fafb-d4e1-4294-ae26-d1acbec680f4,Everything's Magic,Angels & Airwaves,I-Empire,2022-11-07 22:29:00,2022.0,11.0
52,00ef6af7-814b-3f6d-976e-1d8915bf495c,The Adventure,Angels & Airwaves,We Don't Need to Whisper,2022-11-07 22:24:00,2022.0,11.0
53,,Bathroom Light,Mt. Joy,Orange Blood,2022-11-07 22:21:00,2022.0,11.0
54,3cac33c3-848f-498a-9a24-e6ff88571140,I Should Go - Solo Version,James Vincent McMorrow,I Should Go (Solo Version),2022-11-07 21:50:00,2022.0,11.0
55,e9ba89bd-ab94-465a-8c6f-9d37b4b5d2cd,Heartbeats,José González,Veneer,2022-11-07 21:47:00,2022.0,11.0
56,08f9a407-1f58-3812-ba85-8ff0d2792cf6,O I Long to Feel Your Arms Around Me,Father John Misty,Fear Fun,2022-11-07 21:46:00,2022.0,11.0
57,b0774216-5682-4d59-8b9f-cd86c2431ef7,5AM,Amber Run,5AM (Expanded Edition),2022-11-07 21:41:00,2022.0,11.0
58,,Resin,Dustin Tebbutt,Resin,2022-11-07 21:38:00,2022.0,11.0
59,24ed7641-bcc6-44d5-9723-9eefa0ac13e5,Tenenbaum,The Paper Kites,States,2022-11-07 21:34:00,2022.0,11.0
60,ddb0fdbd-1bdc-4f5a-8ebf-38f01ac49427,Birdcage,Novo Amor,"Cannot Be, Whatsoever",2022-11-07 21:31:00,2022.0,11.0
61,,Topanga Canyon,John Vincent III,Songs from the Valley,2022-11-07 21:07:00,2022.0,11.0
62,01312e83-c37b-4bac-83f4-2284585c759c,Crosses,José González,Veneer,2022-11-07 20:38:00,2022.0,11.0
63,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-11-07 20:35:00,2022.0,11.0
64,,Naked,BAYNK,ADOLESCENCE,2022-11-07 20:32:00,2022.0,11.0
65,,light after the darkness,Madson.,light after the darkness,2022-11-07 20:27:00,2022.0,11.0
66,,JADED,NVSH,JADED,2022-11-07 20:24:00,2022.0,11.0
67,9a7a7965-4eba-4973-be1a-3df36f1b8660,Beige (unburdened),Yoke Lore,Beige (unburdened),2022-11-07 19:54:00,2022.0,11.0
68,62f32a77-fe71-4681-b89f-41f00c2a2bec,Decimal,Novo Amor,"Cannot Be, Whatsoever",2022-11-07 19:51:00,2022.0,11.0
69,,numb (feat. blackbear),lilspirit,numb (feat. blackbear) [slow + reverb / nitecore],2022-11-07 19:49:00,2022.0,11.0
70,,Red Lights - EMBRZ Remix,Lane 8,Red Lights (EMBRZ Remix),2022-11-07 19:10:00,2022.0,11.0
71,,Until We Leave the Ground - Steve James Remix,Emmit Fenn,Far from Here (The Remix Album),2022-11-07 19:06:00,2022.0,11.0
72,,I’ll Find My Way To You,Elderbrook,I’ll Find My Way To You,2022-11-07 19:02:00,2022.0,11.0
73,1950aa53-18ab-47a2-bb38-038a8b0dbeec,Control,Emmit Fenn,The Last Dance,2022-11-07 18:59:00,2022.0,11.0
74,,Red Lights - EMBRZ Remix,Lane 8,Red Lights (EMBRZ Remix),2022-11-07 16:27:00,2022.0,11.0
75,,Until We Leave the Ground - Steve James Remix,Emmit Fenn,Far from Here (The Remix Album),2022-11-07 16:24:00,2022.0,11.0
76,,I’ll Find My Way To You,Elderbrook,I’ll Find My Way To You,2022-11-07 16:19:00,2022.0,11.0
77,1950aa53-18ab-47a2-bb38-038a8b0dbeec,Control,Emmit Fenn,The Last Dance,2022-11-07 16:17:00,2022.0,11.0
78,,light after the darkness,Madson.,light after the darkness,2022-11-07 16:13:00,2022.0,11.0
79,,JADED,NVSH,JADED,2022-11-07 16:10:00,2022.0,11.0
80,17fb0240-9774-3b1e-8a25-870fbf8ed6e3,Cannons,Youth Lagoon,The Year of Hibernation,2022-11-07 16:10:00,2022.0,11.0
81,47fa67d9-1f54-4ba6-84c8-a42207352181,Byegone,Volcano Choir,Repave,2022-11-07 13:47:00,2022.0,11.0
82,12f290bc-76e7-4b02-87c8-43ade7436908,Fire Escape,Half Moon Run,Dark Eyes,2022-11-07 13:44:00,2022.0,11.0
83,291e58bf-bb24-3bfa-81d5-ea87825d3cd9,Atlas Hands,Benjamin Francis Leftwich,Last Smoke Before The Snowstorm (10th Anniversary Edition),2022-11-07 13:41:00,2022.0,11.0
84,,Slow Song,John Vincent III,Songs from the Valley,2022-11-07 13:36:00,2022.0,11.0
85,730d5704-9fdd-4ad9-992e-4c3b537daf70,Keep Me,Novo Amor,"Cannot Be, Whatsoever",2022-11-07 13:33:00,2022.0,11.0
86,d2c39f09-5d2e-4c94-8ce3-b3d1acb000fd,As Luck Would Have It,Tom Rosenthal,Who's That In The Fog?,2022-11-07 13:31:00,2022.0,11.0
87,0279023d-904a-4c87-b449-ac661d478360,Dark Side of The Moon,Chris Staples,American Soft,2022-11-07 13:27:00,2022.0,11.0
88,,Friends (feat. Bon Iver),Francis and the Lights,"Farewell, Starlite!",2022-11-07 13:24:00,2022.0,11.0
89,0d2af35c-bd6b-4c0e-bafb-513efd648783,Digging Shelters,Neil Halstead,Palindrome Hunches,2022-11-07 13:20:00,2022.0,11.0
90,,City Rain,John Vincent III,Songs from the Valley,2022-11-07 13:16:00,2022.0,11.0
91,5b3a0d8d-b1f9-4eac-b0c4-346cbd57a065,From Gold,Novo Amor,"Woodgate, NY",2022-11-07 13:12:00,2022.0,11.0
92,301580da-7960-4ded-8a5c-9af1cd6d4f1e,1914,Florist,The Birds Outside Sang,2022-11-07 13:10:00,2022.0,11.0
93,28d6a958-3005-4545-9a0f-7699a593e6bb,Big Sky Country,Leif Vollebekk,Twin Solitude,2022-11-07 13:05:00,2022.0,11.0
94,,Bathroom Light,Mt. Joy,Orange Blood,2022-11-07 13:02:00,2022.0,11.0
95,79b769ea-25a4-4823-ad2d-55f0a00788e8,Labradors,Hailaker,Holding,2022-11-07 12:59:00,2022.0,11.0
96,,Next To You,John Vincent III,Songs from the Valley,2022-11-07 12:55:00,2022.0,11.0
97,62f32a77-fe71-4681-b89f-41f00c2a2bec,Decimal,Novo Amor,"Cannot Be, Whatsoever",2022-11-07 12:52:00,2022.0,11.0
98,2546a523-010c-3189-92c0-ce335b9dc85f,Bridge,High Highs,Open Season (Deluxe Edition),2022-11-07 12:50:00,2022.0,11.0
99,042d2673-8348-303f-b085-eeeeba7abf12,Small Memory,Jon Hopkins,Insides,2022-11-07 12:48:00,2022.0,11.0
100,687869d0-42fd-4a27-8bd9-369efcbe3897,Motel 6,River Whyless,"Kindness, A Rebel",2022-11-07 12:45:00,2022.0,11.0
101,,"Phone Call - From ""Eternal Sunshine of the Spotless Mind""/Score",Jon Brion,Eternal Sunshine of the Spotless Mind,2022-11-07 12:44:00,2022.0,11.0
102,,Topanga Canyon,John Vincent III,Songs from the Valley,2022-11-07 12:42:00,2022.0,11.0
103,08983ba4-e7df-489d-8c22-d0d63bd9e01d,Beach Baby,Bon Iver,Blood Bank,2022-11-07 12:39:00,2022.0,11.0
104,,Downhill,Saint Christopher,I Learned To Kill My Brother,2022-11-07 12:15:00,2022.0,11.0
105,,&,Harry Was Here,if you only knew,2022-11-07 12:12:00,2022.0,11.0
106,,JADED,NVSH,JADED,2022-11-07 11:57:00,2022.0,11.0
107,,Heaven's Light,David Tolk,Heaven's Light,2022-11-07 03:58:00,2022.0,11.0
108,,vi (almost equal to) ix,Akira Kosemura,vi (almost equal to) ix,2022-11-07 03:55:00,2022.0,11.0
109,,Amman,Emmit Fenn,Amman,2022-11-06 22:40:00,2022.0,11.0
110,,Seeds,Yoke Lore,Seeds,2022-11-06 22:36:00,2022.0,11.0
111,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-06 22:32:00,2022.0,11.0
112,,Seeds,Yoke Lore,Seeds,2022-11-06 21:18:00,2022.0,11.0
113,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-06 21:14:00,2022.0,11.0
114,,light after the darkness,Madson.,light after the darkness,2022-11-06 21:11:00,2022.0,11.0
115,,JADED,NVSH,JADED,2022-11-06 21:07:00,2022.0,11.0
116,,Velouria,Pixies,Death to the Pixies,2022-11-06 20:31:00,2022.0,11.0
117,,Where Is My Mind?,Pixies,Death to the Pixies,2022-11-06 20:27:00,2022.0,11.0
118,,Seeds,Yoke Lore,Seeds,2022-11-06 20:24:00,2022.0,11.0
119,,Amman,Emmit Fenn,Amman,2022-11-06 20:24:00,2022.0,11.0
120,,light after the darkness,Madson.,light after the darkness,2022-11-06 20:19:00,2022.0,11.0
121,,JADED,NVSH,JADED,2022-11-06 20:07:00,2022.0,11.0
122,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-06 18:14:00,2022.0,11.0
123,,light after the darkness,Madson.,light after the darkness,2022-11-06 18:14:00,2022.0,11.0
124,,JADED,NVSH,JADED,2022-11-06 18:11:00,2022.0,11.0
125,,Almost Winter,Andrew Applepie,Two Suns,2022-11-06 18:08:00,2022.0,11.0
126,,Antarctica,Andrew Applepie,Two Suns,2022-11-06 18:03:00,2022.0,11.0
127,,Waltz of Despair,Andrew Applepie,Waltz of Despair,2022-11-06 17:58:00,2022.0,11.0
128,57a466b1-df2e-4deb-8ddf-956a41e96b52,Sleepwalking at 5,Andrew Applepie,Andrew Applepie,2022-11-06 17:49:00,2022.0,11.0
129,,"Run, Pt. 2",Andrew Applepie,Andrew Applepie,2022-11-06 17:46:00,2022.0,11.0
130,,One More Song For You,Andrew Applepie,One More Song For You,2022-11-06 17:44:00,2022.0,11.0
131,,Catch It,Andrew Applepie,Catch It,2022-11-06 17:41:00,2022.0,11.0
132,57a466b1-df2e-4deb-8ddf-956a41e96b52,Sleepwalking at 5,Andrew Applepie,Andrew Applepie,2022-11-06 17:38:00,2022.0,11.0
133,91cffa18-9057-48e9-8198-54db12d2cb94,I'm So,Andrew Applepie,Andrew Applepie,2022-11-06 17:35:00,2022.0,11.0
134,,light after the darkness,Madson.,light after the darkness,2022-11-06 17:16:00,2022.0,11.0
135,,JADED,NVSH,JADED,2022-11-06 17:13:00,2022.0,11.0
136,,rip my eyes out,KcChalk,rip my eyes out,2022-11-06 17:05:00,2022.0,11.0
137,,Raise Em Up - Afro Beat Mix,Alonestar,Raise Em Up (Afro Beat Mix),2022-11-06 17:02:00,2022.0,11.0
138,,numb (feat. blackbear) [slow + reverb],lilspirit,numb (feat. blackbear) [slow + reverb / nitecore],2022-11-06 16:59:00,2022.0,11.0
139,,YOUR VOICE,bear bear & friends,YOUR VOICE,2022-11-06 16:56:00,2022.0,11.0
140,,Gruesome - Acoustic,On Planets,Gruesome (Acoustic),2022-11-06 16:52:00,2022.0,11.0
141,,JADED,NVSH,JADED,2022-11-06 16:48:00,2022.0,11.0
142,,Morals,Nate Good,Morals,2022-11-06 16:45:00,2022.0,11.0
143,,BOUNCE,Harrisun,BOUNCE,2022-11-06 16:42:00,2022.0,11.0
144,,Drive Fast,Saint Zenon,Drive Fast,2022-11-06 16:40:00,2022.0,11.0
145,,THE JIG IS UP,Clear Eyes,THE JIG IS UP,2022-11-06 16:38:00,2022.0,11.0
146,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-11-06 16:35:00,2022.0,11.0
147,,WARWICK,Johnny Vice,WARWICK,2022-11-06 16:31:00,2022.0,11.0
148,,Thinking About You,Edwin Raphael,Ocean Walk,2022-11-06 16:28:00,2022.0,11.0
149,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-06 16:27:00,2022.0,11.0
150,,When I'm Alone,BAYNK,ADOLESCENCE,2022-11-06 16:23:00,2022.0,11.0
151,,In My Head,Unodavid,In My Head,2022-11-06 16:20:00,2022.0,11.0
152,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-06 16:18:00,2022.0,11.0
153,,Aces,dkj,Aces,2022-11-06 16:13:00,2022.0,11.0
154,54c8ca95-b1d3-40c1-8fd7-46170824e772,Borderline,Tame Impala,The Slow Rush,2022-11-06 16:11:00,2022.0,11.0
155,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-06 16:07:00,2022.0,11.0
156,,Amman,Emmit Fenn,Amman,2022-11-06 16:00:00,2022.0,11.0
157,,Seeds,Yoke Lore,Seeds,2022-11-06 15:57:00,2022.0,11.0
158,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-06 15:52:00,2022.0,11.0
159,,light after the darkness,Madson.,light after the darkness,2022-11-06 15:48:00,2022.0,11.0
160,,Fool,Andrew Applepie,Fool,2022-11-06 15:43:00,2022.0,11.0
161,e0a3dca7-85e0-46a7-83e8-bc69e841134f,Mars Mission,Andrew Applepie,Earth Ran Out Of Disk Space 1,2022-11-06 15:41:00,2022.0,11.0
162,,Drowning World,Andrew Applepie,Drowning World,2022-11-06 15:38:00,2022.0,11.0
163,,Don't Worry,Andrew Applepie,Don't Worry,2022-11-06 15:34:00,2022.0,11.0
164,bac2c49a-7d5a-4771-a240-99793ce1eace,Love,Andrew Applepie,A Couple Of Pop Songs,2022-11-06 15:31:00,2022.0,11.0
165,541d37ac-18ed-4937-8d20-ee3bea3e231c,Fantasy Prison,Andrew Applepie,A Couple Of Pop Songs,2022-11-06 15:28:00,2022.0,11.0
166,,Catch It,Andrew Applepie,Catch It,2022-11-06 15:24:00,2022.0,11.0
167,,Graduated (feat. Bryce Vine),Two Friends,Graduated (feat. Bryce Vine),2022-11-06 14:36:00,2022.0,11.0
168,,rip my eyes out,KcChalk,rip my eyes out,2022-11-06 14:34:00,2022.0,11.0
169,,numb (feat. blackbear) [slow + reverb],lilspirit,numb (feat. blackbear) [slow + reverb / nitecore],2022-11-06 14:30:00,2022.0,11.0
170,,YOUR VOICE,bear bear & friends,YOUR VOICE,2022-11-06 14:27:00,2022.0,11.0
171,,Gruesome - Acoustic,On Planets,Gruesome (Acoustic),2022-11-06 14:24:00,2022.0,11.0
172,,rip my eyes out,KcChalk,rip my eyes out,2022-11-06 14:21:00,2022.0,11.0
173,,YOUR VOICE,bear bear & friends,YOUR VOICE,2022-11-06 14:18:00,2022.0,11.0
174,,JADED,NVSH,JADED,2022-11-06 14:14:00,2022.0,11.0
175,,Drive Fast,Saint Zenon,Drive Fast,2022-11-06 14:13:00,2022.0,11.0
176,,THE JIG IS UP,Clear Eyes,THE JIG IS UP,2022-11-06 14:11:00,2022.0,11.0
177,e08d68ac-cc76-400c-b4d7-23d67ff95ff4,candy,whiterosemoxie,white ceilings,2022-11-06 13:32:00,2022.0,11.0
178,,Eighties,Landon Cube,Sapphire,2022-11-06 13:30:00,2022.0,11.0
179,,beverly,Koi,before it's too late,2022-11-06 13:28:00,2022.0,11.0
180,,Wayside,whiterosemoxie,Wayside,2022-11-06 13:26:00,2022.0,11.0
181,,Seeds,Yoke Lore,Seeds,2022-11-06 02:01:00,2022.0,11.0
182,,light after the darkness,Madson.,light after the darkness,2022-11-06 01:54:00,2022.0,11.0
183,,The Mess - The 1975 Remix,The Naked and Famous,In Rolling Waves,2022-11-05 20:36:00,2022.0,11.0
184,,It Doesn’t Matter,Jack Cullen,Dark Days & Nightmares,2022-11-05 20:33:00,2022.0,11.0
185,,light after the darkness,Madson.,light after the darkness,2022-11-05 20:31:00,2022.0,11.0
186,,The Good Place,Middle School,The Good Place,2022-11-05 20:13:00,2022.0,11.0
187,,Seeds,Yoke Lore,Seeds,2022-11-05 20:10:00,2022.0,11.0
188,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-05 20:06:00,2022.0,11.0
189,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-11-05 19:54:00,2022.0,11.0
190,,Naked,BAYNK,ADOLESCENCE,2022-11-05 19:51:00,2022.0,11.0
191,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-05 19:47:00,2022.0,11.0
192,,When I'm Alone,BAYNK,ADOLESCENCE,2022-11-05 19:44:00,2022.0,11.0
193,,In My Head,Unodavid,In My Head,2022-11-05 19:42:00,2022.0,11.0
194,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-05 19:40:00,2022.0,11.0
195,,Aces,dkj,Aces,2022-11-05 19:38:00,2022.0,11.0
196,,Bleachers,bluffs.,Bleachers,2022-11-05 19:35:00,2022.0,11.0
197,,Upside Down,Alex France,Upside Down,2022-11-05 19:32:00,2022.0,11.0
198,,Walking on a Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2022-11-05 19:28:00,2022.0,11.0
199,3ca82491-c9b2-464f-ac5f-3c8e7fbf28d2,Beige,Yoke Lore,Goodpain,2022-11-05 19:23:00,2022.0,11.0
200,73fdacb4-6e41-457a-9b57-323ae6c59b49,Freakin' Out on the Interstate,Briston Maroney,Carnival,2022-11-05 19:19:00,2022.0,11.0
201,,Amman,Emmit Fenn,Amman,2022-11-05 18:37:00,2022.0,11.0
202,c9b4dc7b-7d93-40d0-a336-29e8d08feb84,bedford falls,Ford.,Bedford Falls,2022-11-05 18:33:00,2022.0,11.0
203,,Naked,BAYNK,ADOLESCENCE,2022-11-05 18:30:00,2022.0,11.0
204,,Amman,Emmit Fenn,Amman,2022-11-05 18:27:00,2022.0,11.0
205,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-05 18:23:00,2022.0,11.0
206,,Seeds,Yoke Lore,Seeds,2022-11-05 18:19:00,2022.0,11.0
207,4c8d76e6-55a7-46a7-a9e6-598dd51b7b04,will you stay here with me,TomppaBeats,Harbor,2022-11-05 16:19:00,2022.0,11.0
208,,Die For You,Joji,Smithereens,2022-11-05 16:15:00,2022.0,11.0
209,cb8bf59d-4631-428b-8a4f-798ec08b201d,Chin Up,Yoke Lore,Chin Up,2022-11-05 16:12:00,2022.0,11.0
210,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-05 16:08:00,2022.0,11.0
211,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-05 14:31:00,2022.0,11.0
212,,Amman,Emmit Fenn,Amman,2022-11-05 14:27:00,2022.0,11.0
213,,Seeds,Yoke Lore,Seeds,2022-11-05 14:23:00,2022.0,11.0
214,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-05 13:53:00,2022.0,11.0
215,,Amman,Emmit Fenn,Amman,2022-11-05 13:49:00,2022.0,11.0
216,,Seeds,Yoke Lore,Seeds,2022-11-05 13:45:00,2022.0,11.0
217,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-05 01:23:00,2022.0,11.0
218,,Amman,Emmit Fenn,Amman,2022-11-05 01:17:00,2022.0,11.0
219,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-05 00:43:00,2022.0,11.0
220,,Amman,Emmit Fenn,Amman,2022-11-05 00:40:00,2022.0,11.0
221,,Seeds,Yoke Lore,Seeds,2022-11-05 00:36:00,2022.0,11.0
222,,Blossom,Aries,BLOSSOM,2022-11-04 20:27:00,2022.0,11.0
223,8271aba5-c299-4334-929e-e454595ebedd,Life Got Crazy,Mike.,the highs.,2022-11-04 20:24:00,2022.0,11.0
224,9ead4dd9-791b-49cc-8cbf-6ad454ccf4dd,AMY'S GRAVE,Aries,WELCOME HOME,2022-11-04 20:21:00,2022.0,11.0
225,867d614a-be8b-46f4-b8d4-ba06a36791c6,PONY,Aries,WELCOME HOME,2022-11-04 20:19:00,2022.0,11.0
226,,In My Head,Unodavid,In My Head,2022-11-04 20:17:00,2022.0,11.0
227,,Naked,BAYNK,ADOLESCENCE,2022-11-04 20:14:00,2022.0,11.0
228,,Aces,dkj,Aces,2022-11-04 20:12:00,2022.0,11.0
229,,Amman,Emmit Fenn,Amman,2022-11-04 20:09:00,2022.0,11.0
230,,Seeds,Yoke Lore,Seeds,2022-11-04 20:05:00,2022.0,11.0
231,,Amman,Emmit Fenn,Amman,2022-11-04 19:30:00,2022.0,11.0
232,,Seeds,Yoke Lore,Seeds,2022-11-04 19:25:00,2022.0,11.0
233,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-04 15:34:00,2022.0,11.0
234,,Amman,Emmit Fenn,Amman,2022-11-04 15:31:00,2022.0,11.0
235,,Seeds,Yoke Lore,Seeds,2022-11-04 15:27:00,2022.0,11.0
236,,Die For You,Joji,Smithereens,2022-11-04 13:58:00,2022.0,11.0
237,,In My Head,Unodavid,In My Head,2022-11-04 13:14:00,2022.0,11.0
238,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-04 13:12:00,2022.0,11.0
239,,Aces,dkj,Aces,2022-11-04 13:10:00,2022.0,11.0
240,54c8ca95-b1d3-40c1-8fd7-46170824e772,Borderline,Tame Impala,The Slow Rush,2022-11-04 13:08:00,2022.0,11.0
241,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-04 13:01:00,2022.0,11.0
