,mbid,Song,Artist,Album,Date,Year,Month,User
0,,thursday drive,Ford.,The Color of Nothing (Reprise),2022-11-15 22:51:00,2022,11,wuhuspringfield
1,cd9f30c8-61c8-4ae1-9bff-746b97a75304,Stardust,Alex Lustig,Room for Thought,2022-11-15 22:49:00,2022,11,wuhuspringfield
2,c9b4dc7b-7d93-40d0-a336-29e8d08feb84,bedford falls,Ford.,Bedford Falls,2022-11-15 22:45:00,2022,11,wuhuspringfield
3,0dada4c3-2c28-4c0d-a158-54b89e3739c9,Schau mich nicht so an,Lotte,Schau mich nicht so an,2022-11-15 22:41:00,2022,11,wuhuspringfield
4,0dada4c3-2c28-4c0d-a158-54b89e3739c9,Schau mich nicht so an,Lotte,Glück,2022-11-15 22:38:00,2022,11,wuhuspringfield
5,,VIEL ZU VIEL (NICHT GENUG) - Akustik Version,Lotte,VIEL ZU VIEL (NICHT GENUG) [Akustik Version],2022-11-15 22:29:00,2022,11,wuhuspringfield
6,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-15 17:52:00,2022,11,wuhuspringfield
7,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-15 17:50:00,2022,11,wuhuspringfield
8,,Own Cloud,Kyson,Lucky Notes,2022-11-15 17:48:00,2022,11,wuhuspringfield
9,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-14 21:48:00,2022,11,wuhuspringfield
10,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-14 21:45:00,2022,11,wuhuspringfield
11,,Own Cloud,Kyson,Lucky Notes,2022-11-14 21:43:00,2022,11,wuhuspringfield
12,e001a424-236b-477d-8f96-d66411e24244,Tell Me A Joke,Quadeca,Tell Me A Joke,2022-11-14 17:10:00,2022,11,wuhuspringfield
13,025bce66-f0bf-49ad-b234-fdea98b08ab4,Deep in a Dream of You,Joey Pecoraro,Deep in a Dream of You,2022-11-14 17:07:00,2022,11,wuhuspringfield
14,92c1660a-d0ae-4867-868e-876f12a7be5d,Lovely,Joey Pecoraro,Lovely,2022-11-14 17:03:00,2022,11,wuhuspringfield
15,257b6a0a-9d31-4710-86c0-67cf34c0793e,Tired Boy,Joey Pecoraro,Tired Boy,2022-11-14 16:58:00,2022,11,wuhuspringfield
16,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-14 16:53:00,2022,11,wuhuspringfield
17,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-14 16:51:00,2022,11,wuhuspringfield
18,,Own Cloud,Kyson,Lucky Notes,2022-11-14 16:48:00,2022,11,wuhuspringfield
19,45b68047-a9d5-46b4-8e60-bb9f534ee84b,Moon and Back,Alice Kristiansen,Moon and Back,2022-11-14 16:45:00,2022,11,wuhuspringfield
20,,Cherries,The Nicholas,Cherries,2022-11-14 15:14:00,2022,11,wuhuspringfield
21,,Oceans,GASHI,ELEVATORS,2022-11-14 15:10:00,2022,11,wuhuspringfield
22,,Say It Again,mikey mike,"Life on Earth, Vol. 2",2022-11-14 15:07:00,2022,11,wuhuspringfield
23,,dead in the water,ChrispyD,dead in the water,2022-11-14 03:46:00,2022,11,wuhuspringfield
24,,28,Jack Kays,Cessation,2022-11-14 03:42:00,2022,11,wuhuspringfield
25,,Cherries,The Nicholas,Cherries,2022-11-14 03:39:00,2022,11,wuhuspringfield
26,,Oceans,GASHI,ELEVATORS,2022-11-14 03:35:00,2022,11,wuhuspringfield
27,025bce66-f0bf-49ad-b234-fdea98b08ab4,Deep in a Dream of You,Joey Pecoraro,Deep in a Dream of You,2022-11-14 02:23:00,2022,11,wuhuspringfield
28,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-14 02:03:00,2022,11,wuhuspringfield
29,,Own Cloud,Kyson,Lucky Notes,2022-11-14 02:01:00,2022,11,wuhuspringfield
30,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-13 20:51:00,2022,11,wuhuspringfield
31,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-13 20:49:00,2022,11,wuhuspringfield
32,,Own Cloud,Kyson,Lucky Notes,2022-11-13 20:47:00,2022,11,wuhuspringfield
33,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-13 01:02:00,2022,11,wuhuspringfield
34,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-13 01:00:00,2022,11,wuhuspringfield
35,,Own Cloud,Kyson,Lucky Notes,2022-11-13 00:57:00,2022,11,wuhuspringfield
36,,Own Cloud,Kyson,Lucky Notes,2022-11-13 00:53:00,2022,11,wuhuspringfield
37,,Double Take,Taska Black,Double Take,2022-11-12 06:31:00,2022,11,wuhuspringfield
38,,The Bells,Jerry Folk,Castle Tapes,2022-11-12 06:29:00,2022,11,wuhuspringfield
39,f2dfff1e-903b-4817-955a-26798fd84104,The Overlook,Koresma,The Overlook,2022-11-12 06:25:00,2022,11,wuhuspringfield
40,,11:11,Andrew Applepie,2019,2022-11-12 06:21:00,2022,11,wuhuspringfield
41,,Your Apartment,Mark Diamond,Your Apartment,2022-11-12 06:19:00,2022,11,wuhuspringfield
42,,Smol Rider 2,Elènne,Smol Rider 2,2022-11-12 06:18:00,2022,11,wuhuspringfield
43,,Float,Bay Ledges,Ritual,2022-11-12 06:16:00,2022,11,wuhuspringfield
44,,"Hi Demons, Bye Demons",Kyson,Lucky Notes,2022-11-12 06:14:00,2022,11,wuhuspringfield
45,,sun+tide,Golden Vessel,everythingeverydayeverything,2022-11-12 06:10:00,2022,11,wuhuspringfield
46,,Vibe,Melvv,Vibe,2022-11-12 06:08:00,2022,11,wuhuspringfield
47,7f6eb45d-b549-47b5-9a81-91fb2febb5f6,Sun Go Down,Andrew Applepie,California Kamala Falcon,2022-11-12 06:04:00,2022,11,wuhuspringfield
48,,Smol Rider,Elènne,Smol Rider,2022-11-12 06:03:00,2022,11,wuhuspringfield
49,,Everybody Hates Me,Hazlett,Everybody Hates Me,2022-11-12 06:00:00,2022,11,wuhuspringfield
50,,Undone,cln,Undone,2022-11-12 05:57:00,2022,11,wuhuspringfield
51,,Own Cloud,Kyson,Lucky Notes,2022-11-12 05:54:00,2022,11,wuhuspringfield
52,,funny,Golden Vessel,everythingeverydayeverything,2022-11-12 05:52:00,2022,11,wuhuspringfield
53,,One More Song For You,Andrew Applepie,Hate To Say I Told You So,2022-11-12 05:49:00,2022,11,wuhuspringfield
54,,Joy,mikey mike,Joy,2022-11-12 05:46:00,2022,11,wuhuspringfield
55,,Oh Downhill,Hazlett,Oh Downhill,2022-11-12 05:42:00,2022,11,wuhuspringfield
56,,5am,Rogyr,5am,2022-11-12 05:39:00,2022,11,wuhuspringfield
57,,Window,Moglii,Window,2022-11-12 05:36:00,2022,11,wuhuspringfield
58,,spinning,Golden Vessel,everythingeverydayeverything,2022-11-12 05:34:00,2022,11,wuhuspringfield
59,a3c2d505-42d5-4e44-b94a-1bee354ce54c,Everything You Want,Taska Black,Expectations,2022-11-12 05:32:00,2022,11,wuhuspringfield
60,,Waltz of Despair,Andrew Applepie,Waltz of Despair,2022-11-12 05:28:00,2022,11,wuhuspringfield
61,,Hate It When You See Me Like This,Edwin Raphael,Hate It When You See Me Like This,2022-11-12 05:25:00,2022,11,wuhuspringfield
62,,Long Day,Rogyr,Long Day,2022-11-12 05:23:00,2022,11,wuhuspringfield
63,,Bloodline,Oliver Malcolm,Act Two,2022-11-12 05:21:00,2022,11,wuhuspringfield
64,ed3944fc-e780-4265-8aaf-7cf334aa0070,colorado,Golden Vessel,colt,2022-11-12 05:19:00,2022,11,wuhuspringfield
65,,Expectations,Taska Black,Expectations,2022-11-12 05:18:00,2022,11,wuhuspringfield
66,,Love You Hate You,Andrew Applepie,Please Let Me Stay,2022-11-12 05:15:00,2022,11,wuhuspringfield
67,,Saying Goodbye,Andrew Applepie,Please Let Me Stay,2022-11-12 05:12:00,2022,11,wuhuspringfield
68,,You Should Text Me More Often,Andrew Applepie,Please Let Me Stay,2022-11-12 05:09:00,2022,11,wuhuspringfield
69,,I'm So Bad,Andrew Applepie,Please Let Me Stay,2022-11-12 05:06:00,2022,11,wuhuspringfield
70,,Please Let Me Stay,Andrew Applepie,Please Let Me Stay,2022-11-12 05:03:00,2022,11,wuhuspringfield
71,,Bedford Falls (Reprise),Ford.,Bedford Falls (Reprise),2022-11-12 04:56:00,2022,11,wuhuspringfield
72,c9b4dc7b-7d93-40d0-a336-29e8d08feb84,bedford falls,Ford.,Bedford Falls,2022-11-12 04:53:00,2022,11,wuhuspringfield
73,42b1fe4a-844d-436a-a257-c96e2e908455,Who's to Say,Ford.,(The) Evening,2022-11-12 04:50:00,2022,11,wuhuspringfield
74,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-12 04:48:00,2022,11,wuhuspringfield
75,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-12 04:40:00,2022,11,wuhuspringfield
76,257b6a0a-9d31-4710-86c0-67cf34c0793e,Tired Boy,Joey Pecoraro,Tired Boy,2022-11-12 04:33:00,2022,11,wuhuspringfield
77,92c1660a-d0ae-4867-868e-876f12a7be5d,Lovely,Joey Pecoraro,Lovely,2022-11-12 04:29:00,2022,11,wuhuspringfield
78,,What a Wonderful Thing to Do,Joey Pecoraro,What a Wonderful Thing to Do,2022-11-12 04:24:00,2022,11,wuhuspringfield
79,025bce66-f0bf-49ad-b234-fdea98b08ab4,Deep in a Dream of You,Joey Pecoraro,Deep in a Dream of You,2022-11-12 04:21:00,2022,11,wuhuspringfield
80,,What a Wonderful Thing to Do,Joey Pecoraro,What a Wonderful Thing to Do,2022-11-12 04:18:00,2022,11,wuhuspringfield
81,,What a Wonderful Thing to Do,Joey Pecoraro,What a Wonderful Thing to Do,2022-11-12 01:30:00,2022,11,wuhuspringfield
82,,What a Wonderful Thing to Do,Joey Pecoraro,What a Wonderful Thing to Do,2022-11-12 01:27:00,2022,11,wuhuspringfield
83,a44e8b60-c6f7-44e1-8a45-564cdb6b2a3d,Chosen 1,Polo G,Die A Legend,2022-11-11 21:18:00,2022,11,wuhuspringfield
84,03fed283-4fd2-4cb6-845a-f79df9da9666,Candles,Juice WRLD,Goodbye & Good Riddance,2022-11-11 21:15:00,2022,11,wuhuspringfield
85,,perfect pair,Unodavid,Perfect Pair,2022-11-11 21:13:00,2022,11,wuhuspringfield
86,7073debb-1b35-4c14-bf11-9e308dd74fb2,Jocelyn Flores,XXXTENTACION,17,2022-11-11 21:11:00,2022,11,wuhuspringfield
87,,Sweet Thing,Ylti,Sweet Thing,2022-11-11 21:08:00,2022,11,wuhuspringfield
88,,Same Kids,jdam,Exxxscape,2022-11-11 21:04:00,2022,11,wuhuspringfield
89,,Just Slide (ft Jaden),Harry Hudson,"Hey, I'm Here For You",2022-11-11 21:01:00,2022,11,wuhuspringfield
90,,White Flag,Mike.,Uhyuready?,2022-11-11 20:58:00,2022,11,wuhuspringfield
91,,In My Head,Unodavid,In My Head,2022-11-11 20:56:00,2022,11,wuhuspringfield
92,56193a8a-4394-4f62-904f-af9bfff5d3fe,Whoa (mind in awe),XXXTENTACION,SKINS,2022-11-11 20:53:00,2022,11,wuhuspringfield
93,,Doin’ Me,mikey mike,Mikey Mike’s Life on Earth: Vol. 1,2022-11-11 20:50:00,2022,11,wuhuspringfield
94,ff9b10b2-c995-4a9b-a2e6-a0fd066e8fb2,Slow Dance (feat. Ava Max),AJ Mitchell,Slow Dance,2022-11-11 20:47:00,2022,11,wuhuspringfield
95,13c2bcd0-04e4-4eef-805e-472e6ac8b5f0,Fast,Juice WRLD,Death Race For Love (Bonus Track Version),2022-11-11 20:43:00,2022,11,wuhuspringfield
96,3879c656-e9a0-4b89-a99a-04e94e874571,DITTO,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2022-11-11 20:41:00,2022,11,wuhuspringfield
97,717043cb-07c5-4f58-b497-c8604af35a7c,Racecar,Aries,WELCOME HOME,2022-11-11 20:38:00,2022,11,wuhuspringfield
98,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2022-11-11 20:34:00,2022,11,wuhuspringfield
99,9ead4dd9-791b-49cc-8cbf-6ad454ccf4dd,AMY'S GRAVE,Aries,WELCOME HOME,2022-11-11 20:31:00,2022,11,wuhuspringfield
100,867d614a-be8b-46f4-b8d4-ba06a36791c6,PONY,Aries,WELCOME HOME,2022-11-11 20:29:00,2022,11,wuhuspringfield
101,11ccae46-8a0e-43ef-b6fb-d319b066297c,SAYONARA,Aries,WELCOME HOME,2022-11-11 20:27:00,2022,11,wuhuspringfield
102,867d614a-be8b-46f4-b8d4-ba06a36791c6,PONY,Aries,WELCOME HOME,2022-11-11 20:27:00,2022,11,wuhuspringfield
103,90db007b-537c-4dc9-b131-f7e4a358de9c,west side boys,whiterosemoxie,white ceilings,2022-11-11 20:24:00,2022,11,wuhuspringfield
104,99adb78b-49f0-48fb-aff4-d632c762f20f,trix,whiterosemoxie,white ceilings,2022-11-11 20:21:00,2022,11,wuhuspringfield
105,,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,F*CK LOVE (SAVAGE),2022-11-11 20:19:00,2022,11,wuhuspringfield
106,164cebdc-4f9c-459b-b472-f73f6014870a,St. Ides,Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-11 20:16:00,2022,11,wuhuspringfield
107,e001a424-236b-477d-8f96-d66411e24244,Tell Me A Joke,Quadeca,Tell Me A Joke,2022-11-11 15:57:00,2022,11,wuhuspringfield
108,,Learning How To Walk,Joey Pecoraro,Learning How To Walk,2022-11-11 14:53:00,2022,11,wuhuspringfield
109,,Riddle,midwxst,riddle,2022-11-11 14:51:00,2022,11,wuhuspringfield
110,,Care,midwxst,Care,2022-11-11 14:49:00,2022,11,wuhuspringfield
111,c052c5f2-8c1c-4617-b57e-6888e422983f,Trying,midwxst,Trying,2022-11-11 14:47:00,2022,11,wuhuspringfield
112,aa62a36d-6dbb-4e4f-921e-edebfcb14ff8,i know you hate me,midwxst,i know you hate me,2022-11-11 14:46:00,2022,11,wuhuspringfield
113,42b557fc-078a-4207-b670-bb2a59d97808,How Many Times?,Joey Pecoraro,How Many Times?,2022-11-11 14:41:00,2022,11,wuhuspringfield
114,772af349-5d6a-43f3-af93-a27f9f6466ff,Your eyes,Joey Pecoraro,Little Pear,2022-11-11 14:39:00,2022,11,wuhuspringfield
115,257b6a0a-9d31-4710-86c0-67cf34c0793e,Tired Boy,Joey Pecoraro,Tired Boy,2022-11-11 14:34:00,2022,11,wuhuspringfield
116,42b557fc-078a-4207-b670-bb2a59d97808,How Many Times?,Joey Pecoraro,How Many Times?,2022-11-11 14:30:00,2022,11,wuhuspringfield
117,,The Frowner,Joey Pecoraro,The Frowner,2022-11-11 14:27:00,2022,11,wuhuspringfield
118,,Silent,Aarigod,Silent,2022-11-11 14:25:00,2022,11,wuhuspringfield
119,0c383a5b-3c9b-4797-9984-ffa7dde5c402,Fly on the Wall,Joey Pecoraro,Little Pear,2022-11-11 14:20:00,2022,11,wuhuspringfield
120,,Is It Too Late for Me,Beowülf,Is It Too Late for Me,2022-11-11 14:17:00,2022,11,wuhuspringfield
121,c64cbf1d-0c3c-4ee9-8bec-3f1913315e5a,Gummy Bears And Sleeping In Alone,Joey Pecoraro,Gummy Bears and Sleeping In Alone,2022-11-11 14:09:00,2022,11,wuhuspringfield
122,ed3dda0d-2720-4c92-a589-2cd086d9b7ba,Dinosaur,Joey Pecoraro,Deep in a Dream of You,2022-11-11 14:05:00,2022,11,wuhuspringfield
123,ed3dda0d-2720-4c92-a589-2cd086d9b7ba,Dinosaur,Joey Pecoraro,Deep in a Dream of You,2022-11-11 13:40:00,2022,11,wuhuspringfield
124,,Is It Too Late for Me,Beowülf,Is It Too Late for Me,2022-11-11 00:53:00,2022,11,wuhuspringfield
125,c64cbf1d-0c3c-4ee9-8bec-3f1913315e5a,Gummy Bears And Sleeping In Alone,Joey Pecoraro,Gummy Bears and Sleeping In Alone,2022-11-11 00:50:00,2022,11,wuhuspringfield
126,,Is It Too Late for Me,Beowülf,Is It Too Late for Me,2022-11-10 23:05:00,2022,11,wuhuspringfield
127,c64cbf1d-0c3c-4ee9-8bec-3f1913315e5a,Gummy Bears And Sleeping In Alone,Joey Pecoraro,Gummy Bears and Sleeping In Alone,2022-11-10 22:34:00,2022,11,wuhuspringfield
128,ed3dda0d-2720-4c92-a589-2cd086d9b7ba,Dinosaur,Joey Pecoraro,Deep in a Dream of You,2022-11-10 21:49:00,2022,11,wuhuspringfield
129,,all my love,Noah Kahan,Stick Season,2022-11-10 18:04:00,2022,11,wuhuspringfield
130,,Stick Season,Noah Kahan,Stick Season,2022-11-10 18:01:00,2022,11,wuhuspringfield
131,,Northern Attitude,Noah Kahan,Stick Season,2022-11-10 17:56:00,2022,11,wuhuspringfield
132,bcfb3781-1f99-4e23-a9c4-9c105a3d31b1,Bed Head,Joey Pecoraro,Deep in a Dream of You,2022-11-10 14:35:00,2022,11,wuhuspringfield
133,1b44632e-87d7-47a3-9c90-549b8f28dc11,Your Favorite Place,Joey Pecoraro,Chillhop Essentials Winter 2017,2022-11-10 14:26:00,2022,11,wuhuspringfield
134,4cbcc48c-cf34-472c-814b-86e1d83195e6,Half Awake,Joey Pecoraro,Half Awake,2022-11-10 14:22:00,2022,11,wuhuspringfield
135,b1770bb3-b0c3-4077-b139-59a7ed8c517c,Warm,Joey Pecoraro,Little Pear,2022-11-10 14:20:00,2022,11,wuhuspringfield
136,2165d34c-b837-411c-b97f-1c94f0cf904b,Finding Parking,Joey Pecoraro,Tired Boy,2022-11-10 14:17:00,2022,11,wuhuspringfield
137,,The Shaman,Joey Pecoraro,The Shaman,2022-11-10 14:15:00,2022,11,wuhuspringfield
138,,You Never Told Me That,Joey Pecoraro,You Never Told Me That,2022-11-10 14:12:00,2022,11,wuhuspringfield
139,,The Roman,Joey Pecoraro,The Roman,2022-11-10 14:09:00,2022,11,wuhuspringfield
140,257b6a0a-9d31-4710-86c0-67cf34c0793e,Tired Boy,Joey Pecoraro,Tired Boy,2022-11-10 14:05:00,2022,11,wuhuspringfield
141,42b557fc-078a-4207-b670-bb2a59d97808,How Many Times?,Joey Pecoraro,How Many Times?,2022-11-10 14:01:00,2022,11,wuhuspringfield
142,772af349-5d6a-43f3-af93-a27f9f6466ff,Your eyes,Joey Pecoraro,Little Pear,2022-11-10 13:58:00,2022,11,wuhuspringfield
143,,No Faith in Brooklyn (feat. Jhameel),Hoodie Allen,All American,2022-11-10 13:19:00,2022,11,wuhuspringfield
144,,Opposite of Adults,Chiddy Bang,The Preview,2022-11-10 13:16:00,2022,11,wuhuspringfield
145,,Drug Dealer (feat. Ariana DeBoo),Macklemore,Drug Dealer (feat. Ariana DeBoo),2022-11-10 13:12:00,2022,11,wuhuspringfield
146,,White Privilege II (feat. Jamila Woods),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 13:04:00,2022,11,wuhuspringfield
147,,Bolo Tie (Feat. YG),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 12:43:00,2022,11,wuhuspringfield
148,,Let's Eat (feat. Xperience),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 12:40:00,2022,11,wuhuspringfield
149,,Old Roots New Trees,Made in M,Nest,2022-11-10 03:41:00,2022,11,wuhuspringfield
150,,tonight,Guru Griff,Apex,2022-11-10 03:40:00,2022,11,wuhuspringfield
151,f0eda11a-017b-4d41-b471-f3eca6364cf9,Ocean Morning,Jaeden Camstra,Nimbus EP,2022-11-10 03:38:00,2022,11,wuhuspringfield
152,,pure imagination,Bassti,Winter - EP,2022-11-10 03:37:00,2022,11,wuhuspringfield
153,,together,Boxboys,together,2022-11-10 03:35:00,2022,11,wuhuspringfield
154,1edd1437-9d88-41ef-806e-f7d3c0ea6e24,people,Moow,I can't tell you how much it hurts,2022-11-10 03:33:00,2022,11,wuhuspringfield
155,,The Best Moment,J'San,The Best Moment,2022-11-10 03:32:00,2022,11,wuhuspringfield
156,f33c002d-b6cb-48c0-bd63-5c928f4d9907,sunrise,mt. fujitive,honshu island,2022-11-10 03:30:00,2022,11,wuhuspringfield
157,1c277b19-1f38-4285-843e-55faf77b328f,Infomercials & Heavy Eyelids,Jaeden Camstra,Kids' Menu,2022-11-10 03:29:00,2022,11,wuhuspringfield
158,,Der Dritte,Bassti,Expedition Vol. 18 - Girl,2022-11-10 03:28:00,2022,11,wuhuspringfield
159,42b1fe4a-844d-436a-a257-c96e2e908455,Who's to Say,Ford.,(The) Evening,2022-11-10 03:25:00,2022,11,wuhuspringfield
160,,luvin',wüsh,Places,2022-11-10 03:24:00,2022,11,wuhuspringfield
161,d2740770-5278-49cb-8920-18d4e9083da7,Alone by Your Side,J'San,Alone by Your Side,2022-11-10 03:22:00,2022,11,wuhuspringfield
162,25a90dd5-b68f-46b7-9df3-12dd445c6b95,tequila,mt. fujitive,honshu island,2022-11-10 03:21:00,2022,11,wuhuspringfield
163,231a43f2-f10d-406c-93fa-17875672d2a9,baby,Moow,I can't tell you how much it hurts,2022-11-10 03:20:00,2022,11,wuhuspringfield
164,,i should probably get moving,Boxboys,together,2022-11-10 03:17:00,2022,11,wuhuspringfield
165,,Aconcagua,Slumberville,Aconcagua,2022-11-10 03:15:00,2022,11,wuhuspringfield
166,d4a3c2b0-44cf-48ff-9c14-55bc4824b130,black coffee,elijah who,Gentle Boy,2022-11-10 03:14:00,2022,11,wuhuspringfield
167,,waking up in the park,J'San,waking up in the park,2022-11-10 03:13:00,2022,11,wuhuspringfield
168,,Fairy Tale,Joey Pecoraro,Tired Boy,2022-11-10 03:11:00,2022,11,wuhuspringfield
169,ed3dda0d-2720-4c92-a589-2cd086d9b7ba,Dinosaur,Joey Pecoraro,Deep in a Dream of You,2022-11-10 00:40:00,2022,11,wuhuspringfield
170,,No Faith in Brooklyn (feat. Jhameel),Hoodie Allen,All American,2022-11-10 00:37:00,2022,11,wuhuspringfield
171,07a11888-f4be-4550-9634-ac9a30ca0631,Donald Trump,Mac Miller,Best Day Ever (5th Anniversary Remastered Edition),2022-11-10 00:34:00,2022,11,wuhuspringfield
172,,Drug Dealer (feat. Ariana DeBoo),Macklemore,Drug Dealer (feat. Ariana DeBoo),2022-11-10 00:31:00,2022,11,wuhuspringfield
173,,White Privilege II (feat. Jamila Woods),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 00:22:00,2022,11,wuhuspringfield
174,,The Train (Feat. Carla Morrison),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 00:19:00,2022,11,wuhuspringfield
175,,Bolo Tie (Feat. YG),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 00:15:00,2022,11,wuhuspringfield
176,,Let's Eat (feat. Xperience),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 00:12:00,2022,11,wuhuspringfield
177,,Dance Off (Feat. Idris Elba & Anderson .Paak),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 00:08:00,2022,11,wuhuspringfield
178,,Need to Know (Feat. Chance The Rapper),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 00:04:00,2022,11,wuhuspringfield
179,164cebdc-4f9c-459b-b472-f73f6014870a,St. Ides,Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-10 00:01:00,2022,11,wuhuspringfield
180,,Kevin (feat. Leon Bridges),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-09 23:56:00,2022,11,wuhuspringfield
181,,Growing Up (Feat. Ed Sheeran),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-09 23:51:00,2022,11,wuhuspringfield
182,,Buckshot (Feat. KRS-One & DJ Premier),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-09 23:47:00,2022,11,wuhuspringfield
183,,Brad Pitt's Cousin (feat. Xperience),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-09 23:44:00,2022,11,wuhuspringfield
184,,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-09 23:39:00,2022,11,wuhuspringfield
185,164cebdc-4f9c-459b-b472-f73f6014870a,St. Ides,Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-09 23:36:00,2022,11,wuhuspringfield
186,,Kevin (feat. Leon Bridges),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-09 23:31:00,2022,11,wuhuspringfield
187,,Light Tunnels (Feat. Mike Slap),Macklemore & Ryan Lewis,This Unruly Mess I've Made,2022-11-09 23:24:00,2022,11,wuhuspringfield
188,26b8651f-231d-4cf0-b34e-048ee4928095,If It Means a Lot to You,A Day to Remember,Homesick,2022-11-09 23:17:00,2022,11,wuhuspringfield
189,67772b41-217c-46f1-a6a6-ca77d46bd3cb,Collide - Acoustic Version,Howie Day,Stop All The World Now (Special Edition),2022-11-09 23:12:00,2022,11,wuhuspringfield
190,,Everchanging - Acoustic,Rise Against,Long Forgotten Songs: B-Sides & Covers 2000-2013,2022-11-09 23:08:00,2022,11,wuhuspringfield
191,7c3b4afa-6505-474e-ba80-7f075b7b73ef,Opaline,Novo Amor,"Cannot Be, Whatsoever",2022-11-09 22:58:00,2022,11,wuhuspringfield
192,,i should probably get moving,Boxboys,together,2022-11-09 22:54:00,2022,11,wuhuspringfield
193,,The Frowner,Joey Pecoraro,The Frowner,2022-11-09 22:50:00,2022,11,wuhuspringfield
194,ed3dda0d-2720-4c92-a589-2cd086d9b7ba,Dinosaur,Joey Pecoraro,Deep in a Dream of You,2022-11-09 21:41:00,2022,11,wuhuspringfield
195,c64cbf1d-0c3c-4ee9-8bec-3f1913315e5a,Gummy Bears And Sleeping In Alone,Joey Pecoraro,Gummy Bears and Sleeping In Alone,2022-11-09 21:34:00,2022,11,wuhuspringfield
196,ed3dda0d-2720-4c92-a589-2cd086d9b7ba,Dinosaur,Joey Pecoraro,Deep in a Dream of You,2022-11-09 21:30:00,2022,11,wuhuspringfield
197,,Silent,Aarigod,Silent,2022-11-09 13:09:00,2022,11,wuhuspringfield
198,,DAYDREAMER,Lukas Stevens,Winter Collection,2022-11-09 13:06:00,2022,11,wuhuspringfield
199,,Cinema - Acoustic,Gary Go,Cinema (Acoustic),2022-11-09 13:03:00,2022,11,wuhuspringfield
200,a21b07c2-3052-43b4-ad33-8d60a42a6df4,Blue Sky,LaxCity,Purity,2022-11-09 13:00:00,2022,11,wuhuspringfield
201,,holiday romance,Shoffy,holiday romance,2022-11-09 12:42:00,2022,11,wuhuspringfield
202,,as we hang up a picture,Dobi,Gouldian Finch 4,2022-11-09 12:37:00,2022,11,wuhuspringfield
203,,Home,Kidswaste,Colors of Your Heart,2022-11-09 12:23:00,2022,11,wuhuspringfield
204,,Moss,Imagiro,Threads,2022-11-09 12:21:00,2022,11,wuhuspringfield
205,,silverwood,Billy Hammer,silverwood,2022-11-09 12:20:00,2022,11,wuhuspringfield
