,mbid,Song,Artist,Album,Date,Year,Month
52,62f32a77-fe71-4681-b89f-41f00c2a2bec,Decimal,Novo Amor,"Cannot Be, Whatsoever",2022-11-07 12:52:00,2022.0,11.0
53,2546a523-010c-3189-92c0-ce335b9dc85f,Bridge,High Highs,Open Season (Deluxe Edition),2022-11-07 12:50:00,2022.0,11.0
54,042d2673-8348-303f-b085-eeeeba7abf12,Small Memory,Jon Hopkins,Insides,2022-11-07 12:48:00,2022.0,11.0
55,687869d0-42fd-4a27-8bd9-369efcbe3897,Motel 6,River Whyless,"Kindness, A Rebel",2022-11-07 12:45:00,2022.0,11.0
56,,"Phone Call - From ""Eternal Sunshine of the Spotless Mind""/Score",Jon Brion,Eternal Sunshine of the Spotless Mind,2022-11-07 12:44:00,2022.0,11.0
57,,Topanga Canyon,John Vincent III,Songs from the Valley,2022-11-07 12:42:00,2022.0,11.0
58,08983ba4-e7df-489d-8c22-d0d63bd9e01d,Beach Baby,Bon Iver,Blood Bank,2022-11-07 12:39:00,2022.0,11.0
59,,Downhill,Saint Christopher,I Learned To Kill My Brother,2022-11-07 12:15:00,2022.0,11.0
60,,&,Harry Was Here,if you only knew,2022-11-07 12:12:00,2022.0,11.0
61,,JADED,NVSH,JADED,2022-11-07 11:57:00,2022.0,11.0
62,,Heaven's Light,David Tolk,Heaven's Light,2022-11-07 03:58:00,2022.0,11.0
63,,vi (almost equal to) ix,Akira Kosemura,vi (almost equal to) ix,2022-11-07 03:55:00,2022.0,11.0
64,,Amman,Emmit Fenn,Amman,2022-11-06 22:40:00,2022.0,11.0
65,,Seeds,Yoke Lore,Seeds,2022-11-06 22:36:00,2022.0,11.0
66,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-06 22:32:00,2022.0,11.0
67,,Seeds,Yoke Lore,Seeds,2022-11-06 21:18:00,2022.0,11.0
68,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-06 21:14:00,2022.0,11.0
69,,light after the darkness,Madson.,light after the darkness,2022-11-06 21:11:00,2022.0,11.0
70,,JADED,NVSH,JADED,2022-11-06 21:07:00,2022.0,11.0
71,,Velouria,Pixies,Death to the Pixies,2022-11-06 20:31:00,2022.0,11.0
72,,Where Is My Mind?,Pixies,Death to the Pixies,2022-11-06 20:27:00,2022.0,11.0
73,,Seeds,Yoke Lore,Seeds,2022-11-06 20:24:00,2022.0,11.0
74,,Amman,Emmit Fenn,Amman,2022-11-06 20:24:00,2022.0,11.0
75,,light after the darkness,Madson.,light after the darkness,2022-11-06 20:19:00,2022.0,11.0
76,,JADED,NVSH,JADED,2022-11-06 20:07:00,2022.0,11.0
77,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-06 18:14:00,2022.0,11.0
78,,light after the darkness,Madson.,light after the darkness,2022-11-06 18:14:00,2022.0,11.0
79,,JADED,NVSH,JADED,2022-11-06 18:11:00,2022.0,11.0
80,,Almost Winter,Andrew Applepie,Two Suns,2022-11-06 18:08:00,2022.0,11.0
81,,Antarctica,Andrew Applepie,Two Suns,2022-11-06 18:03:00,2022.0,11.0
82,,Waltz of Despair,Andrew Applepie,Waltz of Despair,2022-11-06 17:58:00,2022.0,11.0
83,57a466b1-df2e-4deb-8ddf-956a41e96b52,Sleepwalking at 5,Andrew Applepie,Andrew Applepie,2022-11-06 17:49:00,2022.0,11.0
84,,"Run, Pt. 2",Andrew Applepie,Andrew Applepie,2022-11-06 17:46:00,2022.0,11.0
85,,One More Song For You,Andrew Applepie,One More Song For You,2022-11-06 17:44:00,2022.0,11.0
86,,Catch It,Andrew Applepie,Catch It,2022-11-06 17:41:00,2022.0,11.0
87,57a466b1-df2e-4deb-8ddf-956a41e96b52,Sleepwalking at 5,Andrew Applepie,Andrew Applepie,2022-11-06 17:38:00,2022.0,11.0
88,91cffa18-9057-48e9-8198-54db12d2cb94,I'm So,Andrew Applepie,Andrew Applepie,2022-11-06 17:35:00,2022.0,11.0
89,,light after the darkness,Madson.,light after the darkness,2022-11-06 17:16:00,2022.0,11.0
90,,JADED,NVSH,JADED,2022-11-06 17:13:00,2022.0,11.0
91,,rip my eyes out,KcChalk,rip my eyes out,2022-11-06 17:05:00,2022.0,11.0
92,,Raise Em Up - Afro Beat Mix,Alonestar,Raise Em Up (Afro Beat Mix),2022-11-06 17:02:00,2022.0,11.0
93,,numb (feat. blackbear) [slow + reverb],lilspirit,numb (feat. blackbear) [slow + reverb / nitecore],2022-11-06 16:59:00,2022.0,11.0
94,,YOUR VOICE,bear bear & friends,YOUR VOICE,2022-11-06 16:56:00,2022.0,11.0
95,,Gruesome - Acoustic,On Planets,Gruesome (Acoustic),2022-11-06 16:52:00,2022.0,11.0
96,,JADED,NVSH,JADED,2022-11-06 16:48:00,2022.0,11.0
97,,Morals,Nate Good,Morals,2022-11-06 16:45:00,2022.0,11.0
98,,BOUNCE,Harrisun,BOUNCE,2022-11-06 16:42:00,2022.0,11.0
99,,Drive Fast,Saint Zenon,Drive Fast,2022-11-06 16:40:00,2022.0,11.0
100,,THE JIG IS UP,Clear Eyes,THE JIG IS UP,2022-11-06 16:38:00,2022.0,11.0
101,07f0599b-7965-4107-9cf1-a794707457ed,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),2022-11-06 16:35:00,2022.0,11.0
102,,WARWICK,Johnny Vice,WARWICK,2022-11-06 16:31:00,2022.0,11.0
103,,Thinking About You,Edwin Raphael,Ocean Walk,2022-11-06 16:28:00,2022.0,11.0
104,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-06 16:27:00,2022.0,11.0
105,,When I'm Alone,BAYNK,ADOLESCENCE,2022-11-06 16:23:00,2022.0,11.0
106,,In My Head,Unodavid,In My Head,2022-11-06 16:20:00,2022.0,11.0
107,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-06 16:18:00,2022.0,11.0
108,,Aces,dkj,Aces,2022-11-06 16:13:00,2022.0,11.0
109,54c8ca95-b1d3-40c1-8fd7-46170824e772,Borderline,Tame Impala,The Slow Rush,2022-11-06 16:11:00,2022.0,11.0
110,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-06 16:07:00,2022.0,11.0
111,,Amman,Emmit Fenn,Amman,2022-11-06 16:00:00,2022.0,11.0
112,,Seeds,Yoke Lore,Seeds,2022-11-06 15:57:00,2022.0,11.0
113,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-06 15:52:00,2022.0,11.0
114,,light after the darkness,Madson.,light after the darkness,2022-11-06 15:48:00,2022.0,11.0
115,,Fool,Andrew Applepie,Fool,2022-11-06 15:43:00,2022.0,11.0
116,e0a3dca7-85e0-46a7-83e8-bc69e841134f,Mars Mission,Andrew Applepie,Earth Ran Out Of Disk Space 1,2022-11-06 15:41:00,2022.0,11.0
117,,Drowning World,Andrew Applepie,Drowning World,2022-11-06 15:38:00,2022.0,11.0
118,,Don't Worry,Andrew Applepie,Don't Worry,2022-11-06 15:34:00,2022.0,11.0
119,bac2c49a-7d5a-4771-a240-99793ce1eace,Love,Andrew Applepie,A Couple Of Pop Songs,2022-11-06 15:31:00,2022.0,11.0
120,541d37ac-18ed-4937-8d20-ee3bea3e231c,Fantasy Prison,Andrew Applepie,A Couple Of Pop Songs,2022-11-06 15:28:00,2022.0,11.0
121,,Catch It,Andrew Applepie,Catch It,2022-11-06 15:24:00,2022.0,11.0
122,,Graduated (feat. Bryce Vine),Two Friends,Graduated (feat. Bryce Vine),2022-11-06 14:36:00,2022.0,11.0
123,,rip my eyes out,KcChalk,rip my eyes out,2022-11-06 14:34:00,2022.0,11.0
124,,numb (feat. blackbear) [slow + reverb],lilspirit,numb (feat. blackbear) [slow + reverb / nitecore],2022-11-06 14:30:00,2022.0,11.0
125,,YOUR VOICE,bear bear & friends,YOUR VOICE,2022-11-06 14:27:00,2022.0,11.0
126,,Gruesome - Acoustic,On Planets,Gruesome (Acoustic),2022-11-06 14:24:00,2022.0,11.0
127,,rip my eyes out,KcChalk,rip my eyes out,2022-11-06 14:21:00,2022.0,11.0
128,,YOUR VOICE,bear bear & friends,YOUR VOICE,2022-11-06 14:18:00,2022.0,11.0
129,,JADED,NVSH,JADED,2022-11-06 14:14:00,2022.0,11.0
130,,Drive Fast,Saint Zenon,Drive Fast,2022-11-06 14:13:00,2022.0,11.0
131,,THE JIG IS UP,Clear Eyes,THE JIG IS UP,2022-11-06 14:11:00,2022.0,11.0
132,e08d68ac-cc76-400c-b4d7-23d67ff95ff4,candy,whiterosemoxie,white ceilings,2022-11-06 13:32:00,2022.0,11.0
133,,Eighties,Landon Cube,Sapphire,2022-11-06 13:30:00,2022.0,11.0
134,,beverly,Koi,before it's too late,2022-11-06 13:28:00,2022.0,11.0
135,,Wayside,whiterosemoxie,Wayside,2022-11-06 13:26:00,2022.0,11.0
136,,Seeds,Yoke Lore,Seeds,2022-11-06 02:01:00,2022.0,11.0
137,,light after the darkness,Madson.,light after the darkness,2022-11-06 01:54:00,2022.0,11.0
138,,The Mess - The 1975 Remix,The Naked and Famous,In Rolling Waves,2022-11-05 20:36:00,2022.0,11.0
139,,It Doesn’t Matter,Jack Cullen,Dark Days & Nightmares,2022-11-05 20:33:00,2022.0,11.0
140,,light after the darkness,Madson.,light after the darkness,2022-11-05 20:31:00,2022.0,11.0
141,,The Good Place,Middle School,The Good Place,2022-11-05 20:13:00,2022.0,11.0
142,,Seeds,Yoke Lore,Seeds,2022-11-05 20:10:00,2022.0,11.0
143,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-05 20:06:00,2022.0,11.0
144,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-11-05 19:54:00,2022.0,11.0
145,,Naked,BAYNK,ADOLESCENCE,2022-11-05 19:51:00,2022.0,11.0
146,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-05 19:47:00,2022.0,11.0
147,,When I'm Alone,BAYNK,ADOLESCENCE,2022-11-05 19:44:00,2022.0,11.0
148,,In My Head,Unodavid,In My Head,2022-11-05 19:42:00,2022.0,11.0
149,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-05 19:40:00,2022.0,11.0
150,,Aces,dkj,Aces,2022-11-05 19:38:00,2022.0,11.0
151,,Bleachers,bluffs.,Bleachers,2022-11-05 19:35:00,2022.0,11.0
152,,Upside Down,Alex France,Upside Down,2022-11-05 19:32:00,2022.0,11.0
153,,Walking on a Dream,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2022-11-05 19:28:00,2022.0,11.0
154,3ca82491-c9b2-464f-ac5f-3c8e7fbf28d2,Beige,Yoke Lore,Goodpain,2022-11-05 19:23:00,2022.0,11.0
155,73fdacb4-6e41-457a-9b57-323ae6c59b49,Freakin' Out on the Interstate,Briston Maroney,Carnival,2022-11-05 19:19:00,2022.0,11.0
156,,Amman,Emmit Fenn,Amman,2022-11-05 18:37:00,2022.0,11.0
157,c9b4dc7b-7d93-40d0-a336-29e8d08feb84,bedford falls,Ford.,Bedford Falls,2022-11-05 18:33:00,2022.0,11.0
158,,Naked,BAYNK,ADOLESCENCE,2022-11-05 18:30:00,2022.0,11.0
159,,Amman,Emmit Fenn,Amman,2022-11-05 18:27:00,2022.0,11.0
160,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-05 18:23:00,2022.0,11.0
161,,Seeds,Yoke Lore,Seeds,2022-11-05 18:19:00,2022.0,11.0
162,4c8d76e6-55a7-46a7-a9e6-598dd51b7b04,will you stay here with me,TomppaBeats,Harbor,2022-11-05 16:19:00,2022.0,11.0
163,,Die For You,Joji,Smithereens,2022-11-05 16:15:00,2022.0,11.0
164,cb8bf59d-4631-428b-8a4f-798ec08b201d,Chin Up,Yoke Lore,Chin Up,2022-11-05 16:12:00,2022.0,11.0
165,3bd8c16e-b949-4228-875c-872eaad89b68,Goodpain,Yoke Lore,Goodpain,2022-11-05 16:08:00,2022.0,11.0
166,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-05 14:31:00,2022.0,11.0
167,,Amman,Emmit Fenn,Amman,2022-11-05 14:27:00,2022.0,11.0
168,,Seeds,Yoke Lore,Seeds,2022-11-05 14:23:00,2022.0,11.0
169,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-05 13:53:00,2022.0,11.0
170,,Amman,Emmit Fenn,Amman,2022-11-05 13:49:00,2022.0,11.0
171,,Seeds,Yoke Lore,Seeds,2022-11-05 13:45:00,2022.0,11.0
172,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-05 01:23:00,2022.0,11.0
173,,Amman,Emmit Fenn,Amman,2022-11-05 01:17:00,2022.0,11.0
174,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-05 00:43:00,2022.0,11.0
175,,Amman,Emmit Fenn,Amman,2022-11-05 00:40:00,2022.0,11.0
176,,Seeds,Yoke Lore,Seeds,2022-11-05 00:36:00,2022.0,11.0
177,,Blossom,Aries,BLOSSOM,2022-11-04 20:27:00,2022.0,11.0
178,8271aba5-c299-4334-929e-e454595ebedd,Life Got Crazy,Mike.,the highs.,2022-11-04 20:24:00,2022.0,11.0
179,9ead4dd9-791b-49cc-8cbf-6ad454ccf4dd,AMY'S GRAVE,Aries,WELCOME HOME,2022-11-04 20:21:00,2022.0,11.0
180,867d614a-be8b-46f4-b8d4-ba06a36791c6,PONY,Aries,WELCOME HOME,2022-11-04 20:19:00,2022.0,11.0
181,,In My Head,Unodavid,In My Head,2022-11-04 20:17:00,2022.0,11.0
182,,Naked,BAYNK,ADOLESCENCE,2022-11-04 20:14:00,2022.0,11.0
183,,Aces,dkj,Aces,2022-11-04 20:12:00,2022.0,11.0
184,,Amman,Emmit Fenn,Amman,2022-11-04 20:09:00,2022.0,11.0
185,,Seeds,Yoke Lore,Seeds,2022-11-04 20:05:00,2022.0,11.0
186,,Amman,Emmit Fenn,Amman,2022-11-04 19:30:00,2022.0,11.0
187,,Seeds,Yoke Lore,Seeds,2022-11-04 19:25:00,2022.0,11.0
188,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-04 15:34:00,2022.0,11.0
189,,Amman,Emmit Fenn,Amman,2022-11-04 15:31:00,2022.0,11.0
190,,Seeds,Yoke Lore,Seeds,2022-11-04 15:27:00,2022.0,11.0
191,,Die For You,Joji,Smithereens,2022-11-04 13:58:00,2022.0,11.0
192,,In My Head,Unodavid,In My Head,2022-11-04 13:14:00,2022.0,11.0
193,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-04 13:12:00,2022.0,11.0
194,,Aces,dkj,Aces,2022-11-04 13:10:00,2022.0,11.0
195,54c8ca95-b1d3-40c1-8fd7-46170824e772,Borderline,Tame Impala,The Slow Rush,2022-11-04 13:08:00,2022.0,11.0
196,0219893f-c107-3b6b-acdd-e2af3302ac10,Money Trees,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2022-11-04 13:01:00,2022.0,11.0
197,,Amman,Emmit Fenn,Amman,2022-11-04 12:58:00,2022.0,11.0
198,,Seeds,Yoke Lore,Seeds,2022-11-04 12:54:00,2022.0,11.0
199,,Are You Bored Yet? (feat. Clairo),Wallows,Nothing Happens,2022-11-04 02:29:00,2022.0,11.0
200,,Seeds,Yoke Lore,Seeds,2022-11-04 02:25:00,2022.0,11.0
201,,Amman,Emmit Fenn,Amman,2022-11-04 02:19:00,2022.0,11.0
202,,Aces,dkj,Aces,2022-11-04 02:14:00,2022.0,11.0
203,,Computer Crash,Lui Joseph,Computer Crash,2022-11-04 02:14:00,2022.0,11.0
204,,Computer Crash,Lui Joseph,Computer Crash,2022-11-04 02:11:00,2022.0,11.0
205,,hypnotized,Unodavid,Hypnotized,2022-11-04 02:11:00,2022.0,11.0
206,,hypnotized,Unodavid,Hypnotized,2022-11-04 02:08:00,2022.0,11.0
207,,Riddle,midwxst,riddle,2022-11-04 02:07:00,2022.0,11.0
208,daee6a63-3089-43a5-87eb-35cac5e6883f,dark matter,Lil Aaron,Dark Matter,2022-11-04 02:04:00,2022.0,11.0
209,,hypnotized,Unodavid,Hypnotized,2022-11-04 02:04:00,2022.0,11.0
210,,hypnotized,Unodavid,Hypnotized,2022-11-04 02:02:00,2022.0,11.0
211,,Riddle,midwxst,riddle,2022-11-04 02:00:00,2022.0,11.0
212,bbe2f444-4c7d-41e1-b44d-47fe6e084913,GIN N JUICE,Jack Kays,MIXED EMOTIONS,2022-11-04 01:59:00,2022.0,11.0
213,12a956ef-1897-4c55-b357-e70ea6a07c66,Towers,Bon Iver,Bon Iver,2022-11-04 01:55:00,2022.0,11.0
214,,Easy,Kyd the Band,Easy,2022-11-04 01:50:00,2022.0,11.0
215,,Think About You,Kygo,Think About You,2022-11-04 01:47:00,2022.0,11.0
216,5689cc9e-158f-49c3-9afa-98b413afa606,Shadow Of The Sun,Max Elto,Shadow Of The Sun,2022-11-04 01:42:00,2022.0,11.0
217,1b8fceb1-41ce-4bdf-8078-5f683833dd6c,22 (OVER S∞∞N),Bon Iver,"22, a Million",2022-11-04 01:40:00,2022.0,11.0
218,90db007b-537c-4dc9-b131-f7e4a358de9c,west side boys,whiterosemoxie,white ceilings,2022-11-04 01:36:00,2022.0,11.0
219,99adb78b-49f0-48fb-aff4-d632c762f20f,trix,whiterosemoxie,white ceilings,2022-11-04 01:33:00,2022.0,11.0
220,e08d68ac-cc76-400c-b4d7-23d67ff95ff4,candy,whiterosemoxie,white ceilings,2022-11-04 01:31:00,2022.0,11.0
221,e08d68ac-cc76-400c-b4d7-23d67ff95ff4,candy,whiterosemoxie,white ceilings,2022-11-04 01:30:00,2022.0,11.0
222,,whitegold,whiterosemoxie,whitegold,2022-11-04 01:27:00,2022.0,11.0
223,,WARWICK,Johnny Vice,WARWICK,2022-11-04 01:27:00,2022.0,11.0
224,,WARWICK,Johnny Vice,WARWICK,2022-11-04 01:25:00,2022.0,11.0
225,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-04 01:23:00,2022.0,11.0
226,12a956ef-1897-4c55-b357-e70ea6a07c66,Towers,Bon Iver,Bon Iver,2022-11-03 23:42:00,2022.0,11.0
227,,If You Don't Like the Story Write Your Own,Witt Lowry,If You Don't Like the Story Write Your Own,2022-11-03 23:42:00,2022.0,11.0
228,12a956ef-1897-4c55-b357-e70ea6a07c66,Towers,Bon Iver,Bon Iver,2022-11-03 23:38:00,2022.0,11.0
229,,I Love U - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),2022-11-03 23:36:00,2022.0,11.0
230,dcd4398d-d11e-436f-b701-20b3a7f82fb6,In My Head,Juice WRLD,In My Head,2022-11-03 22:48:00,2022.0,11.0
231,3923d313-61a6-4c2d-8a36-73a823f2d483,Somebody Loves You,AyokAy,Digital Dreamscape (Deluxe),2022-11-03 22:45:00,2022.0,11.0
232,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-03 22:41:00,2022.0,11.0
233,,Naked,BAYNK,ADOLESCENCE,2022-11-03 22:41:00,2022.0,11.0
234,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-03 22:37:00,2022.0,11.0
235,,In My Head,Unodavid,In My Head,2022-11-03 22:34:00,2022.0,11.0
236,,When I'm Alone,BAYNK,ADOLESCENCE,2022-11-03 22:34:00,2022.0,11.0
237,,In My Head,Unodavid,In My Head,2022-11-03 22:32:00,2022.0,11.0
238,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-03 22:30:00,2022.0,11.0
239,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-03 22:00:00,2022.0,11.0
240,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-03 21:24:00,2022.0,11.0
241,,When I'm Alone,BAYNK,ADOLESCENCE,2022-11-03 21:21:00,2022.0,11.0
242,,In My Head,Unodavid,In My Head,2022-11-03 21:19:00,2022.0,11.0
243,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-03 21:17:00,2022.0,11.0
244,,Falling Slowly,VWILLZ,Falling Slowly,2022-11-03 21:12:00,2022.0,11.0
245,,In My Head,Unodavid,In My Head,2022-11-03 21:10:00,2022.0,11.0
246,,Touch Me (Hold My Hand),BAYNK,ADOLESCENCE,2022-11-03 21:08:00,2022.0,11.0
